slide_id,in_dataset_csv,has_5x_feature,has_20x_feature,has_both_5x_20x,low_feature_path,high_feature_path
2486845-B2,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/2486845-B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/2486845-B2.h5
2486859-B2,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/2486859-B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/2486859-B2.h5
2487140-B2,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/2487140-B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/2487140-B2.h5
2487143-B,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/2487143-B.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/2487143-B.h5
2487146-B2,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/2487146-B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/2487146-B2.h5
2487237-B2,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/2487237-B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/2487237-B2.h5
2487246-B2,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/2487246-B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/2487246-B2.h5
2487274-B2,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/2487274-B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/2487274-B2.h5
2487376-B2,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/2487376-B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/2487376-B2.h5
2487388-B2,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/2487388-B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/2487388-B2.h5
2487558-B2,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/2487558-B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/2487558-B2.h5
2487651-B,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/2487651-B.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/2487651-B.h5
2487656-B4,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/2487656-B4.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/2487656-B4.h5
2487664-B2,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/2487664-B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/2487664-B2.h5
2487896-B2,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/2487896-B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/2487896-B2.h5
2487935-B2,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/2487935-B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/2487935-B2.h5
2487941-B2,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/2487941-B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/2487941-B2.h5
2488039-B2,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/2488039-B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/2488039-B2.h5
2488044-B2,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/2488044-B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/2488044-B2.h5
2488044-B3,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/2488044-B3.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/2488044-B3.h5
2488050-B3,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/2488050-B3.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/2488050-B3.h5
2488065-B3,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/2488065-B3.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/2488065-B3.h5
2488320-B3,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/2488320-B3.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/2488320-B3.h5
2488330-B2,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/2488330-B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/2488330-B2.h5
2488344-B2,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/2488344-B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/2488344-B2.h5
2488369-B2,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/2488369-B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/2488369-B2.h5
2488475-B2,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/2488475-B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/2488475-B2.h5
2488477-B2,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/2488477-B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/2488477-B2.h5
2488767-B,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/2488767-B.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/2488767-B.h5
2488769-B2,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/2488769-B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/2488769-B2.h5
2488806-B2,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/2488806-B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/2488806-B2.h5
2488916-B2,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/2488916-B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/2488916-B2.h5
2488932-B4,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/2488932-B4.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/2488932-B4.h5
2489131-B3,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/2489131-B3.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/2489131-B3.h5
2489137-B4,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/2489137-B4.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/2489137-B4.h5
2489182-B2,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/2489182-B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/2489182-B2.h5
2489203-B,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/2489203-B.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/2489203-B.h5
2489331-B2,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/2489331-B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/2489331-B2.h5
25012148B4,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25012148B4.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25012148B4.h5
25012153B2,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25012153B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25012153B2.h5
25012170B4,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25012170B4.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25012170B4.h5
25012170B5,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25012170B5.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25012170B5.h5
25012175B4,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25012175B4.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25012175B4.h5
25012253B3,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25012253B3.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25012253B3.h5
25012485B2,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25012485B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25012485B2.h5
25012628B2,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25012628B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25012628B2.h5
25012760B2,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25012760B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25012760B2.h5
25012785B2,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25012785B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25012785B2.h5
25012915B2,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25012915B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25012915B2.h5
25012919B8,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25012919B8.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25012919B8.h5
25012919B9,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25012919B9.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25012919B9.h5
25013023B2,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25013023B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25013023B2.h5
25013062B3,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25013062B3.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25013062B3.h5
25013162B2,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25013162B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25013162B2.h5
25013189B2,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25013189B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25013189B2.h5
25013189B3,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25013189B3.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25013189B3.h5
25013352B2,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25013352B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25013352B2.h5
25013465B2,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25013465B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25013465B2.h5
25013871B6,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25013871B6.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25013871B6.h5
25013878B2,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25013878B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25013878B2.h5
25014124B2,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25014124B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25014124B2.h5
25014160B2,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25014160B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25014160B2.h5
25014217B2,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25014217B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25014217B2.h5
25014217B3,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25014217B3.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25014217B3.h5
25014226B2,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25014226B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25014226B2.h5
25014265B2,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25014265B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25014265B2.h5
25014268B,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25014268B.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25014268B.h5
25014311B2,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25014311B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25014311B2.h5
25014318B,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25014318B.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25014318B.h5
25014684B,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25014684B.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25014684B.h5
25015070B2,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25015070B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25015070B2.h5
25015087B2,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25015087B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25015087B2.h5
25015101B2,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25015101B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25015101B2.h5
25015103B2,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25015103B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25015103B2.h5
25015190B2,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25015190B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25015190B2.h5
25015204B2,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25015204B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25015204B2.h5
25015234B2,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25015234B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25015234B2.h5
25015408B3,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25015408B3.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25015408B3.h5
25015422B,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25015422B.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25015422B.h5
25015425B2,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25015425B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25015425B2.h5
25015488B2,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25015488B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25015488B2.h5
25015495B3,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25015495B3.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25015495B3.h5
25015495B4,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25015495B4.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25015495B4.h5
25015607B2,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25015607B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25015607B2.h5
25015622B2,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25015622B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25015622B2.h5
25015625B2,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25015625B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25015625B2.h5
25015811B3,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25015811B3.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25015811B3.h5
25015811B4,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25015811B4.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25015811B4.h5
25015820B,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25015820B.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25015820B.h5
25015863B2,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25015863B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25015863B2.h5
25015870B3,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25015870B3.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25015870B3.h5
25016077B2,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25016077B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25016077B2.h5
25016088B2,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25016088B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25016088B2.h5
25016772B2,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25016772B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25016772B2.h5
25016785B2,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25016785B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25016785B2.h5
25016801B2,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25016801B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25016801B2.h5
25016829B2,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25016829B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25016829B2.h5
25016903B4,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25016903B4.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25016903B4.h5
25016905B4,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25016905B4.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25016905B4.h5
25016915B2,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25016915B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25016915B2.h5
25016926B2,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25016926B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25016926B2.h5
25017089B2,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25017089B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25017089B2.h5
25017211B2,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25017211B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25017211B2.h5
25017218B3,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25017218B3.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25017218B3.h5
25017220B2,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25017220B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25017220B2.h5
25017227B2,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25017227B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25017227B2.h5
25017242B2,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25017242B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25017242B2.h5
25017320B2,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25017320B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25017320B2.h5
25017322B2,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25017322B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25017322B2.h5
25017338B3,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25017338B3.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25017338B3.h5
25017341B4,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25017341B4.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25017341B4.h5
25017354B5,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25017354B5.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25017354B5.h5
25017355B1,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25017355B1.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25017355B1.h5
25017372B2,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25017372B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25017372B2.h5
25017383B2,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25017383B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25017383B2.h5
25017515B2,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25017515B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25017515B2.h5
25017518B2,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25017518B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25017518B2.h5
25017538B4,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25017538B4.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25017538B4.h5
25017539B2,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25017539B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25017539B2.h5
25017539B3,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25017539B3.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25017539B3.h5
25017589B6,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25017589B6.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25017589B6.h5
25017711B,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25017711B.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25017711B.h5
25017716B2,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25017716B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25017716B2.h5
25017718B2,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25017718B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25017718B2.h5
25017738B2,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25017738B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25017738B2.h5
25017748B2,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25017748B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25017748B2.h5
25017767B2,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25017767B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25017767B2.h5
25017932B2,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25017932B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25017932B2.h5
25017948B3,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25017948B3.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25017948B3.h5
25018002B2,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25018002B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25018002B2.h5
25018050B2,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25018050B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25018050B2.h5
25018453B2,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25018453B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25018453B2.h5
25018457B2,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25018457B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25018457B2.h5
25018571B2,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25018571B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25018571B2.h5
25018910B2,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25018910B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25018910B2.h5
25019081B3,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25019081B3.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25019081B3.h5
25019102B4,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25019102B4.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25019102B4.h5
25019107B,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25019107B.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25019107B.h5
25019283B2,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25019283B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25019283B2.h5
25019284B2,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25019284B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25019284B2.h5
25019352B2,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25019352B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25019352B2.h5
25019376B2,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25019376B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25019376B2.h5
25019379B,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25019379B.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25019379B.h5
25019384B2,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25019384B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25019384B2.h5
25019457B2,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25019457B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25019457B2.h5
25019468B2,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25019468B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25019468B2.h5
25019508B4,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25019508B4.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25019508B4.h5
25019621B2,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25019621B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25019621B2.h5
25019621B4,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25019621B4.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25019621B4.h5
25019716B2,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25019716B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25019716B2.h5
25019773B3,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25019773B3.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25019773B3.h5
25019776B2,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25019776B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25019776B2.h5
25019790B2,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25019790B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25019790B2.h5
25019806B2,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25019806B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25019806B2.h5
25020257B2,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25020257B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25020257B2.h5
25020263B2,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25020263B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25020263B2.h5
25020282B2,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25020282B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25020282B2.h5
25020291B2,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25020291B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25020291B2.h5
25020573B3,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25020573B3.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25020573B3.h5
25020714B2,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25020714B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25020714B2.h5
25020717B2,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25020717B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25020717B2.h5
25020760B3,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25020760B3.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25020760B3.h5
25021120B4,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25021120B4.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25021120B4.h5
25021164B2,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25021164B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25021164B2.h5
25021171B2,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25021171B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25021171B2.h5
