variant,fold,slide_id,label,pred,correct,prarc_gate,prarc_gate_features,prarc_skip_reason,visual_concept_conflict,low_high_sign_agreement,concept_pred_margin_abs,prediction_confidence_margin,dominant_source_ratio,low_high_margin_agreement
prarc_v1_g08,0,25015052B3,1,1,1,0.7950205206871033,"{""concept_pred_margin_abs"": 0.12713275849819183, ""dominant_source_ratio"": 0.9893797636032104, ""low_high_margin_agreement"": 0.8872048854827881, ""low_high_sign_agreement"": 0.0, ""prediction_confidence_margin"": 0.12713275849819183, ""visual_concept_conflict"": 0.0}",,0.0,0.0,0.12713275849819183,0.12713275849819183,0.9893797636032104,0.8872048854827881
prarc_v1_g08,0,25015191B3,1,1,1,0.7950350642204285,"{""concept_pred_margin_abs"": 0.10348080098628998, ""dominant_source_ratio"": 0.9728178381919861, ""low_high_margin_agreement"": 0.9061434864997864, ""low_high_sign_agreement"": 0.0, ""prediction_confidence_margin"": 0.10348080098628998, ""visual_concept_conflict"": 0.0}",,0.0,0.0,0.10348080098628998,0.10348080098628998,0.9728178381919861,0.9061434864997864
prarc_v1_g08,0,25016027B,1,1,1,0.7971655130386353,"{""concept_pred_margin_abs"": 0.286483496427536, ""dominant_source_ratio"": 0.9906642436981201, ""low_high_margin_agreement"": 0.9883953332901001, ""low_high_sign_agreement"": 1.0, ""prediction_confidence_margin"": 0.286483496427536, ""visual_concept_conflict"": 0.0}",,0.0,1.0,0.286483496427536,0.286483496427536,0.9906642436981201,0.9883953332901001
prarc_v1_g08,0,25016031B2,1,1,1,0.797081470489502,"{""concept_pred_margin_abs"": 0.2267397791147232, ""dominant_source_ratio"": 0.9902600646018982, ""low_high_margin_agreement"": 0.9325263500213623, ""low_high_sign_agreement"": 1.0, ""prediction_confidence_margin"": 0.2267397791147232, ""visual_concept_conflict"": 0.0}",,0.0,1.0,0.2267397791147232,0.2267397791147232,0.9902600646018982,0.9325263500213623
prarc_v1_g08,0,25017355B4,1,1,1,0.7949501872062683,"{""concept_pred_margin_abs"": 0.07473185658454895, ""dominant_source_ratio"": 0.9901910424232483, ""low_high_margin_agreement"": 0.9304907917976379, ""low_high_sign_agreement"": 0.0, ""prediction_confidence_margin"": 0.07473185658454895, ""visual_concept_conflict"": 0.0}",,0.0,0.0,0.07473185658454895,0.07473185658454895,0.9901910424232483,0.9304907917976379
prarc_v1_g08,0,25017923B,1,1,1,0.7950459718704224,"{""concept_pred_margin_abs"": 0.1390097439289093, ""dominant_source_ratio"": 0.9795770645141602, ""low_high_margin_agreement"": 0.8784539699554443, ""low_high_sign_agreement"": 0.0, ""prediction_confidence_margin"": 0.1390097439289093, ""visual_concept_conflict"": 0.0}",,0.0,0.0,0.1390097439289093,0.1390097439289093,0.9795770645141602,0.8784539699554443
prarc_v1_g08,0,25019273B,1,0,0,0.7949894070625305,"{""concept_pred_margin_abs"": 0.03180938959121704, ""dominant_source_ratio"": 0.8986688256263733, ""low_high_margin_agreement"": 0.9690659642219543, ""low_high_sign_agreement"": 0.0, ""prediction_confidence_margin"": 0.03180938959121704, ""visual_concept_conflict"": 0.0}",,0.0,0.0,0.03180938959121704,0.03180938959121704,0.8986688256263733,0.9690659642219543
prarc_v1_g08,0,25020556B4,1,0,0,0.7969133257865906,"{""concept_pred_margin_abs"": 0.13722698390483856, ""dominant_source_ratio"": 0.9908504486083984, ""low_high_margin_agreement"": 0.9884782433509827, ""low_high_sign_agreement"": 1.0, ""prediction_confidence_margin"": 0.13722698390483856, ""visual_concept_conflict"": 0.0}",,0.0,1.0,0.13722698390483856,0.13722698390483856,0.9908504486083984,0.9884782433509827
prarc_v1_g08,0,25021277B4,1,1,1,0.7949814200401306,"{""concept_pred_margin_abs"": 0.08670608699321747, ""dominant_source_ratio"": 0.9857506155967712, ""low_high_margin_agreement"": 0.9203150272369385, ""low_high_sign_agreement"": 0.0, ""prediction_confidence_margin"": 0.08670608699321747, ""visual_concept_conflict"": 0.0}",,0.0,0.0,0.08670608699321747,0.08670608699321747,0.9857506155967712,0.9203150272369385
prarc_v1_g08,0,25022013B,1,1,1,0.7950227856636047,"{""concept_pred_margin_abs"": 0.13122735917568207, ""dominant_source_ratio"": 0.9889993071556091, ""low_high_margin_agreement"": 0.8840587735176086, ""low_high_sign_agreement"": 0.0, ""prediction_confidence_margin"": 0.13122735917568207, ""visual_concept_conflict"": 0.0}",,0.0,0.0,0.13122735917568207,0.13122735917568207,0.9889993071556091,0.8840587735176086
prarc_v1_g08,0,25023687B4,1,1,1,0.7950054407119751,"{""concept_pred_margin_abs"": 0.08942681550979614, ""dominant_source_ratio"": 0.9721904397010803, ""low_high_margin_agreement"": 0.918171226978302, ""low_high_sign_agreement"": 0.0, ""prediction_confidence_margin"": 0.08942681550979614, ""visual_concept_conflict"": 0.0}",,0.0,0.0,0.08942681550979614,0.08942681550979614,0.9721904397010803,0.918171226978302
prarc_v1_g08,0,25023961B2,1,1,1,0.7950554490089417,"{""concept_pred_margin_abs"": 0.12558618187904358, ""dominant_source_ratio"": 0.972893476486206, ""low_high_margin_agreement"": 0.8885395526885986, ""low_high_sign_agreement"": 0.0, ""prediction_confidence_margin"": 0.12558618187904358, ""visual_concept_conflict"": 0.0}",,0.0,0.0,0.12558618187904358,0.12558618187904358,0.972893476486206,0.8885395526885986
prarc_v1_g08,0,25023972B3,1,1,1,0.7942801117897034,"{""concept_pred_margin_abs"": 0.0641063004732132, ""dominant_source_ratio"": 0.8876078724861145, ""low_high_margin_agreement"": 0.9399303793907166, ""low_high_sign_agreement"": 0.0, ""prediction_confidence_margin"": 0.0641063004732132, ""visual_concept_conflict"": 1.0}",,1.0,0.0,0.0641063004732132,0.0641063004732132,0.8876078724861145,0.9399303793907166
prarc_v1_g08,0,25024855B4,1,1,1,0.7970934510231018,"{""concept_pred_margin_abs"": 0.2270447313785553, ""dominant_source_ratio"": 0.9913591742515564, ""low_high_margin_agreement"": 0.9641159772872925, ""low_high_sign_agreement"": 1.0, ""prediction_confidence_margin"": 0.2270447313785553, ""visual_concept_conflict"": 0.0}",,0.0,1.0,0.2270447313785553,0.2270447313785553,0.9913591742515564,0.9641159772872925
prarc_v1_g08,0,25025076B,1,0,0,0.7948580384254456,"{""concept_pred_margin_abs"": 0.03029104508459568, ""dominant_source_ratio"": 0.9920247793197632, ""low_high_margin_agreement"": 0.9705494046211243, ""low_high_sign_agreement"": 0.0, ""prediction_confidence_margin"": 0.03029104508459568, ""visual_concept_conflict"": 0.0}",,0.0,0.0,0.03029104508459568,0.03029104508459568,0.9920247793197632,0.9705494046211243
prarc_v1_g08,0,25025087B,1,1,1,0.7970770001411438,"{""concept_pred_margin_abs"": 0.22553232312202454, ""dominant_source_ratio"": 0.9915441274642944, ""low_high_margin_agreement"": 0.9308299422264099, ""low_high_sign_agreement"": 1.0, ""prediction_confidence_margin"": 0.22553232312202454, ""visual_concept_conflict"": 0.0}",,0.0,1.0,0.22553232312202454,0.22553232312202454,0.9915441274642944,0.9308299422264099
prarc_v1_g08,0,25025954B3,1,1,1,0.7950247526168823,"{""concept_pred_margin_abs"": 0.12410980463027954, ""dominant_source_ratio"": 0.9869824647903442, ""low_high_margin_agreement"": 0.8896202445030212, ""low_high_sign_agreement"": 0.0, ""prediction_confidence_margin"": 0.12410980463027954, ""visual_concept_conflict"": 0.0}",,0.0,0.0,0.12410980463027954,0.12410980463027954,0.9869824647903442,0.8896202445030212
prarc_v1_g08,0,25026144B2,1,1,1,0.7949199080467224,"{""concept_pred_margin_abs"": 0.034496698528528214, ""dominant_source_ratio"": 0.9516788721084595, ""low_high_margin_agreement"": 0.966768205165863, ""low_high_sign_agreement"": 0.0, ""prediction_confidence_margin"": 0.034496698528528214, ""visual_concept_conflict"": 0.0}",,0.0,0.0,0.034496698528528214,0.034496698528528214,0.9516788721084595,0.966768205165863
prarc_v1_g08,0,25026499B3,1,1,1,0.7970154285430908,"{""concept_pred_margin_abs"": 0.18243512511253357, ""dominant_source_ratio"": 0.9907513856887817, ""low_high_margin_agreement"": 0.8895795345306396, ""low_high_sign_agreement"": 1.0, ""prediction_confidence_margin"": 0.18243512511253357, ""visual_concept_conflict"": 0.0}",,0.0,1.0,0.18243512511253357,0.18243512511253357,0.9907513856887817,0.8895795345306396
prarc_v1_g08,0,25026782B3,1,1,1,0.7970064878463745,"{""concept_pred_margin_abs"": 0.17945216596126556, ""dominant_source_ratio"": 0.9892308115959167, ""low_high_margin_agreement"": 0.8704795837402344, ""low_high_sign_agreement"": 1.0, ""prediction_confidence_margin"": 0.17945216596126556, ""visual_concept_conflict"": 0.0}",,0.0,1.0,0.17945216596126556,0.17945216596126556,0.9892308115959167,0.8704795837402344
prarc_v1_g08,0,25027131B2,1,1,1,0.795023500919342,"{""concept_pred_margin_abs"": 0.10678817331790924, ""dominant_source_ratio"": 0.9852701425552368, ""low_high_margin_agreement"": 0.9036285281181335, ""low_high_sign_agreement"": 0.0, ""prediction_confidence_margin"": 0.10678817331790924, ""visual_concept_conflict"": 0.0}",,0.0,0.0,0.10678817331790924,0.10678817331790924,0.9852701425552368,0.9036285281181335
prarc_v1_g08,0,25027181B3,1,1,1,0.7969571352005005,"{""concept_pred_margin_abs"": 0.14798615872859955, ""dominant_source_ratio"": 0.9900758862495422, ""low_high_margin_agreement"": 0.8763309717178345, ""low_high_sign_agreement"": 1.0, ""prediction_confidence_margin"": 0.14798615872859955, ""visual_concept_conflict"": 0.0}",,0.0,1.0,0.14798615872859955,0.14798615872859955,0.9900758862495422,0.8763309717178345
prarc_v1_g08,0,25027723B4,1,1,1,0.7970023155212402,"{""concept_pred_margin_abs"": 0.16850735247135162, ""dominant_source_ratio"": 0.9780506491661072, ""low_high_margin_agreement"": 0.9378998279571533, ""low_high_sign_agreement"": 1.0, ""prediction_confidence_margin"": 0.16850735247135162, ""visual_concept_conflict"": 0.0}",,0.0,1.0,0.16850735247135162,0.16850735247135162,0.9780506491661072,0.9378998279571533
prarc_v1_g08,0,25028014B7,1,1,1,0.796997606754303,"{""concept_pred_margin_abs"": 0.17400673031806946, ""dominant_source_ratio"": 0.9900939464569092, ""low_high_margin_agreement"": 0.8673829436302185, ""low_high_sign_agreement"": 1.0, ""prediction_confidence_margin"": 0.17400673031806946, ""visual_concept_conflict"": 0.0}",,0.0,1.0,0.17400673031806946,0.17400673031806946,0.9900939464569092,0.8673829436302185
prarc_v1_g08,0,25028514B,1,1,1,0.796993613243103,"{""concept_pred_margin_abs"": 0.16750796139240265, ""dominant_source_ratio"": 0.9919740557670593, ""low_high_margin_agreement"": 0.8830292224884033, ""low_high_sign_agreement"": 1.0, ""prediction_confidence_margin"": 0.16750796139240265, ""visual_concept_conflict"": 0.0}",,0.0,1.0,0.16750796139240265,0.16750796139240265,0.9919740557670593,0.8830292224884033
prarc_v1_g08,0,25028738B2,1,1,1,0.795024037361145,"{""concept_pred_margin_abs"": 0.1273995190858841, ""dominant_source_ratio"": 0.9878408908843994, ""low_high_margin_agreement"": 0.8871413469314575, ""low_high_sign_agreement"": 0.0, ""prediction_confidence_margin"": 0.1273995190858841, ""visual_concept_conflict"": 0.0}",,0.0,0.0,0.1273995190858841,0.1273995190858841,0.9878408908843994,0.8871413469314575
prarc_v1_g08,0,25029425B2,1,1,1,0.7970224022865295,"{""concept_pred_margin_abs"": 0.1825605034828186, ""dominant_source_ratio"": 0.988971471786499, ""low_high_margin_agreement"": 0.9112951159477234, ""low_high_sign_agreement"": 1.0, ""prediction_confidence_margin"": 0.1825605034828186, ""visual_concept_conflict"": 0.0}",,0.0,1.0,0.1825605034828186,0.1825605034828186,0.988971471786499,0.9112951159477234
prarc_v1_g08,0,25029425B,1,1,1,0.7970330119132996,"{""concept_pred_margin_abs"": 0.1921769082546234, ""dominant_source_ratio"": 0.9907748699188232, ""low_high_margin_agreement"": 0.9060794711112976, ""low_high_sign_agreement"": 1.0, ""prediction_confidence_margin"": 0.1921769082546234, ""visual_concept_conflict"": 0.0}",,0.0,1.0,0.1921769082546234,0.1921769082546234,0.9907748699188232,0.9060794711112976
prarc_v1_g08,0,25029737B2,1,1,1,0.7950277924537659,"{""concept_pred_margin_abs"": 0.1150483563542366, ""dominant_source_ratio"": 0.9843060970306396, ""low_high_margin_agreement"": 0.8969376683235168, ""low_high_sign_agreement"": 0.0, ""prediction_confidence_margin"": 0.1150483563542366, ""visual_concept_conflict"": 0.0}",,0.0,0.0,0.1150483563542366,0.1150483563542366,0.9843060970306396,0.8969376683235168
prarc_v1_g08,0,25030334B2,1,1,1,0.7950196266174316,"{""concept_pred_margin_abs"": 0.13048657774925232, ""dominant_source_ratio"": 0.9904172420501709, ""low_high_margin_agreement"": 0.8847918510437012, ""low_high_sign_agreement"": 0.0, ""prediction_confidence_margin"": 0.13048657774925232, ""visual_concept_conflict"": 0.0}",,0.0,0.0,0.13048657774925232,0.13048657774925232,0.9904172420501709,0.8847918510437012
prarc_v1_g08,0,25030750B2,1,1,1,0.7950340509414673,"{""concept_pred_margin_abs"": 0.1567789912223816, ""dominant_source_ratio"": 0.9881349802017212, ""low_high_margin_agreement"": 0.8645633459091187, ""low_high_sign_agreement"": 0.0, ""prediction_confidence_margin"": 0.1567789912223816, ""visual_concept_conflict"": 0.0}",,0.0,0.0,0.1567789912223816,0.1567789912223816,0.9881349802017212,0.8645633459091187
prarc_v1_g08,0,25030988B4,1,1,1,0.7950223088264465,"{""concept_pred_margin_abs"": 0.10293056070804596, ""dominant_source_ratio"": 0.9813774228096008, ""low_high_margin_agreement"": 0.9070318341255188, ""low_high_sign_agreement"": 0.0, ""prediction_confidence_margin"": 0.10293056070804596, ""visual_concept_conflict"": 0.0}",,0.0,0.0,0.10293056070804596,0.10293056070804596,0.9813774228096008,0.9070318341255188
prarc_v1_g08,0,25030998B2,1,1,1,0.7970680594444275,"{""concept_pred_margin_abs"": 0.21993163228034973, ""dominant_source_ratio"": 0.9890255928039551, ""low_high_margin_agreement"": 0.9123833179473877, ""low_high_sign_agreement"": 1.0, ""prediction_confidence_margin"": 0.21993163228034973, ""visual_concept_conflict"": 0.0}",,0.0,1.0,0.21993163228034973,0.21993163228034973,0.9890255928039551,0.9123833179473877
prarc_v1_g08,0,25031267B2,1,1,1,0.7970090508460999,"{""concept_pred_margin_abs"": 0.17542985081672668, ""dominant_source_ratio"": 0.9903357028961182, ""low_high_margin_agreement"": 0.890051007270813, ""low_high_sign_agreement"": 1.0, ""prediction_confidence_margin"": 0.17542985081672668, ""visual_concept_conflict"": 0.0}",,0.0,1.0,0.17542985081672668,0.17542985081672668,0.9903357028961182,0.890051007270813
prarc_v1_g08,0,25031411B3,1,1,1,0.7949532866477966,"{""concept_pred_margin_abs"": 0.03499319776892662, ""dominant_source_ratio"": 0.9283694624900818, ""low_high_margin_agreement"": 0.966678261756897, ""low_high_sign_agreement"": 0.0, ""prediction_confidence_margin"": 0.03499319776892662, ""visual_concept_conflict"": 0.0}",,0.0,0.0,0.03499319776892662,0.03499319776892662,0.9283694624900818,0.966678261756897
prarc_v1_g08,0,25031706B,1,1,1,0.7949891090393066,"{""concept_pred_margin_abs"": 0.08742009848356247, ""dominant_source_ratio"": 0.9811052680015564, ""low_high_margin_agreement"": 0.9197680950164795, ""low_high_sign_agreement"": 0.0, ""prediction_confidence_margin"": 0.08742009848356247, ""visual_concept_conflict"": 0.0}",,0.0,0.0,0.08742009848356247,0.08742009848356247,0.9811052680015564,0.9197680950164795
prarc_v1_g08,0,25032179B3,1,0,0,0.7968207597732544,"{""concept_pred_margin_abs"": 0.09388022124767303, ""dominant_source_ratio"": 0.9948351979255676, ""low_high_margin_agreement"": 0.9964219331741333, ""low_high_sign_agreement"": 1.0, ""prediction_confidence_margin"": 0.09388022124767303, ""visual_concept_conflict"": 0.0}",,0.0,1.0,0.09388022124767303,0.09388022124767303,0.9948351979255676,0.9964219331741333
prarc_v1_g08,0,25032789B2,1,1,1,0.7950223088264465,"{""concept_pred_margin_abs"": 0.14673395454883575, ""dominant_source_ratio"": 0.9917658567428589, ""low_high_margin_agreement"": 0.8721022009849548, ""low_high_sign_agreement"": 0.0, ""prediction_confidence_margin"": 0.14673395454883575, ""visual_concept_conflict"": 0.0}",,0.0,0.0,0.14673395454883575,0.14673395454883575,0.9917658567428589,0.8721022009849548
prarc_v1_g08,0,25033447B4,1,0,0,0.7949092984199524,"{""concept_pred_margin_abs"": 0.056538358330726624, ""dominant_source_ratio"": 0.9926842451095581, ""low_high_margin_agreement"": 0.9462050199508667, ""low_high_sign_agreement"": 0.0, ""prediction_confidence_margin"": 0.056538358330726624, ""visual_concept_conflict"": 0.0}",,0.0,0.0,0.056538358330726624,0.056538358330726624,0.9926842451095581,0.9462050199508667
prarc_v1_g08,0,25034327B2,1,1,1,0.7971207499504089,"{""concept_pred_margin_abs"": 0.25296521186828613, ""dominant_source_ratio"": 0.9906324744224548, ""low_high_margin_agreement"": 0.9629685878753662, ""low_high_sign_agreement"": 1.0, ""prediction_confidence_margin"": 0.25296521186828613, ""visual_concept_conflict"": 0.0}",,0.0,1.0,0.25296521186828613,0.25296521186828613,0.9906324744224548,0.9629685878753662
prarc_v1_g08,0,25034940B11,1,1,1,0.7972237467765808,"{""concept_pred_margin_abs"": 0.3589957356452942, ""dominant_source_ratio"": 0.9876641035079956, ""low_high_margin_agreement"": 0.9521616697311401, ""low_high_sign_agreement"": 1.0, ""prediction_confidence_margin"": 0.3589957356452942, ""visual_concept_conflict"": 0.0}",,0.0,1.0,0.3589957356452942,0.3589957356452942,0.9876641035079956,0.9521616697311401
prarc_v1_g08,0,25034940B12,1,1,1,0.7970179319381714,"{""concept_pred_margin_abs"": 0.18152783811092377, ""dominant_source_ratio"": 0.9894431829452515, ""low_high_margin_agreement"": 0.8916183710098267, ""low_high_sign_agreement"": 1.0, ""prediction_confidence_margin"": 0.18152783811092377, ""visual_concept_conflict"": 0.0}",,0.0,1.0,0.18152783811092377,0.18152783811092377,0.9894431829452515,0.8916183710098267
prarc_v1_g08,0,25035354B3,1,1,1,0.7950162887573242,"{""concept_pred_margin_abs"": 0.11981131136417389, ""dominant_source_ratio"": 0.9903358817100525, ""low_high_margin_agreement"": 0.8929911851882935, ""low_high_sign_agreement"": 0.0, ""prediction_confidence_margin"": 0.11981131136417389, ""visual_concept_conflict"": 0.0}",,0.0,0.0,0.11981131136417389,0.11981131136417389,0.9903358817100525,0.8929911851882935
prarc_v1_g08,0,25044694B,1,1,1,0.7949841618537903,"{""concept_pred_margin_abs"": 0.0835191160440445, ""dominant_source_ratio"": 0.9785895347595215, ""low_high_margin_agreement"": 0.9232962131500244, ""low_high_sign_agreement"": 0.0, ""prediction_confidence_margin"": 0.0835191160440445, ""visual_concept_conflict"": 0.0}",,0.0,0.0,0.0835191160440445,0.0835191160440445,0.9785895347595215,0.9232962131500244
prarc_v1_g08,0,25045625B3,1,1,1,0.7950604557991028,"{""concept_pred_margin_abs"": 0.1098901703953743, ""dominant_source_ratio"": 0.9647159576416016, ""low_high_margin_agreement"": 0.9016285538673401, ""low_high_sign_agreement"": 0.0, ""prediction_confidence_margin"": 0.1098901703953743, ""visual_concept_conflict"": 0.0}",,0.0,0.0,0.1098901703953743,0.1098901703953743,0.9647159576416016,0.9016285538673401
prarc_v1_g08,0,25045625B1,1,1,1,0.7972400188446045,"{""concept_pred_margin_abs"": 0.35193026065826416, ""dominant_source_ratio"": 0.9838175773620605, ""low_high_margin_agreement"": 0.9907124638557434, ""low_high_sign_agreement"": 1.0, ""prediction_confidence_margin"": 0.35193026065826416, ""visual_concept_conflict"": 0.0}",,0.0,1.0,0.35193026065826416,0.35193026065826416,0.9838175773620605,0.9907124638557434
prarc_v1_g08,0,25045801B2,1,1,1,0.7950237393379211,"{""concept_pred_margin_abs"": 0.12531784176826477, ""dominant_source_ratio"": 0.9876519441604614, ""low_high_margin_agreement"": 0.8887538313865662, ""low_high_sign_agreement"": 0.0, ""prediction_confidence_margin"": 0.12531784176826477, ""visual_concept_conflict"": 0.0}",,0.0,0.0,0.12531784176826477,0.12531784176826477,0.9876519441604614,0.8887538313865662
prarc_v1_g08,0,25045829B2,1,1,1,0.797195553779602,"{""concept_pred_margin_abs"": 0.3088393807411194, ""dominant_source_ratio"": 0.9885172247886658, ""low_high_margin_agreement"": 0.9960265159606934, ""low_high_sign_agreement"": 1.0, ""prediction_confidence_margin"": 0.3088393807411194, ""visual_concept_conflict"": 0.0}",,0.0,1.0,0.3088393807411194,0.3088393807411194,0.9885172247886658,0.9960265159606934
prarc_v1_g08,0,25046631B2,1,1,1,0.7970923781394958,"{""concept_pred_margin_abs"": 0.2378160059452057, ""dominant_source_ratio"": 0.9908183217048645, ""low_high_margin_agreement"": 0.9337651133537292, ""low_high_sign_agreement"": 1.0, ""prediction_confidence_margin"": 0.2378160059452057, ""visual_concept_conflict"": 0.0}",,0.0,1.0,0.2378160059452057,0.2378160059452057,0.9908183217048645,0.9337651133537292
prarc_v1_g08,0,25047538B2,1,1,1,0.797029435634613,"{""concept_pred_margin_abs"": 0.1884632557630539, ""dominant_source_ratio"": 0.988753080368042, ""low_high_margin_agreement"": 0.8981754779815674, ""low_high_sign_agreement"": 1.0, ""prediction_confidence_margin"": 0.1884632557630539, ""visual_concept_conflict"": 0.0}",,0.0,1.0,0.1884632557630539,0.1884632557630539,0.988753080368042,0.8981754779815674
prarc_v1_g08,0,25049999B2,1,1,1,0.7970154881477356,"{""concept_pred_margin_abs"": 0.17923930287361145, ""dominant_source_ratio"": 0.9908497333526611, ""low_high_margin_agreement"": 0.9005910754203796, ""low_high_sign_agreement"": 1.0, ""prediction_confidence_margin"": 0.17923930287361145, ""visual_concept_conflict"": 0.0}",,0.0,1.0,0.17923930287361145,0.17923930287361145,0.9908497333526611,0.9005910754203796
prarc_v1_g08,0,25050888B2,1,1,1,0.7949347496032715,"{""concept_pred_margin_abs"": 0.05312598496675491, ""dominant_source_ratio"": 0.9683499932289124, ""low_high_margin_agreement"": 0.9498386383056641, ""low_high_sign_agreement"": 0.0, ""prediction_confidence_margin"": 0.05312598496675491, ""visual_concept_conflict"": 0.0}",,0.0,0.0,0.05312598496675491,0.05312598496675491,0.9683499932289124,0.9498386383056641
prarc_v1_g08,0,25051008B4,1,1,1,0.7950217723846436,"{""concept_pred_margin_abs"": 0.13339902460575104, ""dominant_source_ratio"": 0.9897365570068359, ""low_high_margin_agreement"": 0.8822774291038513, ""low_high_sign_agreement"": 0.0, ""prediction_confidence_margin"": 0.13339902460575104, ""visual_concept_conflict"": 0.0}",,0.0,0.0,0.13339902460575104,0.13339902460575104,0.9897365570068359,0.8822774291038513
prarc_v1_g08,0,25054693B2,1,1,1,0.7950193881988525,"{""concept_pred_margin_abs"": 0.12915657460689545, ""dominant_source_ratio"": 0.990272581577301, ""low_high_margin_agreement"": 0.8856900930404663, ""low_high_sign_agreement"": 0.0, ""prediction_confidence_margin"": 0.12915657460689545, ""visual_concept_conflict"": 0.0}",,0.0,0.0,0.12915657460689545,0.12915657460689545,0.990272581577301,0.8856900930404663
prarc_v1_g08,0,25055778B2,1,1,1,0.7950259447097778,"{""concept_pred_margin_abs"": 0.12132502347230911, ""dominant_source_ratio"": 0.9860549569129944, ""low_high_margin_agreement"": 0.8919848203659058, ""low_high_sign_agreement"": 0.0, ""prediction_confidence_margin"": 0.12132502347230911, ""visual_concept_conflict"": 0.0}",,0.0,0.0,0.12132502347230911,0.12132502347230911,0.9860549569129944,0.8919848203659058
prarc_v1_g08,0,25055784B2,1,1,1,0.7970339059829712,"{""concept_pred_margin_abs"": 0.19355250895023346, ""dominant_source_ratio"": 0.9897012114524841, ""low_high_margin_agreement"": 0.9003375768661499, ""low_high_sign_agreement"": 1.0, ""prediction_confidence_margin"": 0.19355250895023346, ""visual_concept_conflict"": 0.0}",,0.0,1.0,0.19355250895023346,0.19355250895023346,0.9897012114524841,0.9003375768661499
prarc_v1_g08,0,25057854B3,1,1,1,0.7950185537338257,"{""concept_pred_margin_abs"": 0.12453209608793259, ""dominant_source_ratio"": 0.9899733066558838, ""low_high_margin_agreement"": 0.889306366443634, ""low_high_sign_agreement"": 0.0, ""prediction_confidence_margin"": 0.12453209608793259, ""visual_concept_conflict"": 0.0}",,0.0,0.0,0.12453209608793259,0.12453209608793259,0.9899733066558838,0.889306366443634
prarc_v1_g08,0,25057865B1,1,0,0,0.7948105931282043,"{""concept_pred_margin_abs"": 0.005736727267503738, ""dominant_source_ratio"": 0.9925466179847717, ""low_high_margin_agreement"": 0.9943310022354126, ""low_high_sign_agreement"": 0.0, ""prediction_confidence_margin"": 0.005736727267503738, ""visual_concept_conflict"": 0.0}",,0.0,0.0,0.005736727267503738,0.005736727267503738,0.9925466179847717,0.9943310022354126
prarc_v1_g08,0,25059686B2,1,1,1,0.7950314283370972,"{""concept_pred_margin_abs"": 0.12739163637161255, ""dominant_source_ratio"": 0.984307587146759, ""low_high_margin_agreement"": 0.8870128393173218, ""low_high_sign_agreement"": 0.0, ""prediction_confidence_margin"": 0.12739163637161255, ""visual_concept_conflict"": 0.0}",,0.0,0.0,0.12739163637161255,0.12739163637161255,0.984307587146759,0.8870128393173218
prarc_v1_g08,0,25062891B4,1,1,1,0.795020341873169,"{""concept_pred_margin_abs"": 0.12427968531847, ""dominant_source_ratio"": 0.9890892505645752, ""low_high_margin_agreement"": 0.8895890116691589, ""low_high_sign_agreement"": 0.0, ""prediction_confidence_margin"": 0.12427968531847, ""visual_concept_conflict"": 0.0}",,0.0,0.0,0.12427968531847,0.12427968531847,0.9890892505645752,0.8895890116691589
prarc_v1_g08,0,25063642B,1,1,1,0.7950131893157959,"{""concept_pred_margin_abs"": 0.12143735587596893, ""dominant_source_ratio"": 0.9920037984848022, ""low_high_margin_agreement"": 0.8916999101638794, ""low_high_sign_agreement"": 0.0, ""prediction_confidence_margin"": 0.12143735587596893, ""visual_concept_conflict"": 0.0}",,0.0,0.0,0.12143735587596893,0.12143735587596893,0.9920037984848022,0.8916999101638794
prarc_v1_g08,1,2461703-B3,0,0,1,0.7861112952232361,"{""concept_pred_margin_abs"": 0.361062228679657, ""dominant_source_ratio"": 0.977106511592865, ""low_high_margin_agreement"": 0.8152880668640137, ""low_high_sign_agreement"": 1.0, ""prediction_confidence_margin"": 0.361062228679657, ""visual_concept_conflict"": 0.0}",,0.0,1.0,0.361062228679657,0.361062228679657,0.977106511592865,0.8152880668640137
prarc_v1_g08,1,2461861-B2,0,0,1,0.7861410975456238,"{""concept_pred_margin_abs"": 0.05153016746044159, ""dominant_source_ratio"": 0.9908599257469177, ""low_high_margin_agreement"": 0.9513394832611084, ""low_high_sign_agreement"": 0.0, ""prediction_confidence_margin"": 0.05153016746044159, ""visual_concept_conflict"": 0.0}",,0.0,0.0,0.05153016746044159,0.05153016746044159,0.9908599257469177,0.9513394832611084
prarc_v1_g08,1,2462885-B2,0,0,1,0.786291241645813,"{""concept_pred_margin_abs"": 0.3229103684425354, ""dominant_source_ratio"": 0.9778077006340027, ""low_high_margin_agreement"": 0.8778902292251587, ""low_high_sign_agreement"": 1.0, ""prediction_confidence_margin"": 0.3229103684425354, ""visual_concept_conflict"": 0.0}",,0.0,1.0,0.3229103684425354,0.3229103684425354,0.9778077006340027,0.8778902292251587
prarc_v1_g08,1,2462987-B2,0,1,0,0.7819250822067261,"{""concept_pred_margin_abs"": 0.20108851790428162, ""dominant_source_ratio"": 0.9748310446739197, ""low_high_margin_agreement"": 0.9356445074081421, ""low_high_sign_agreement"": 1.0, ""prediction_confidence_margin"": 0.20108851790428162, ""visual_concept_conflict"": 1.0}",,1.0,1.0,0.20108851790428162,0.20108851790428162,0.9748310446739197,0.9356445074081421
