slide_id,fold,label,pred,correct,strategy,top_k,min_dist,sigma,high_prior_mean,high_prior_std,high_prior_p90,high_prior_effective_ratio_0.1,high_prior_effective_ratio_0.3,high_prior_effective_ratio_0.5
2469661-B,3,0,0,1,nms_topk,5,4096.0,4096.0,0.09046050092764725,0.20064655845066756,0.3612483527351616,0.20523648648648649,0.11739864864864864,0.06841216216216216
2469661-B,3,0,0,1,nms_topk,5,4096.0,8192.0,0.20224228644552023,0.293018592602613,0.7471904905635527,0.3902027027027027,0.24070945945945946,0.1875
2469661-B,3,0,0,1,nms_topk,5,8192.0,4096.0,0.08842820301368008,0.19013644464973742,0.3221370062051707,0.19763513513513514,0.10810810810810811,0.05912162162162162
2469661-B,3,0,0,1,nms_topk,5,8192.0,8192.0,0.2109954081897931,0.290491373991026,0.7514363891578633,0.4248310810810811,0.2516891891891892,0.1883445945945946
2469661-B,3,0,0,1,raw_topk,10,,4096.0,0.09848451522470289,0.20904703004731515,0.40519554443894096,0.22297297297297297,0.1258445945945946,0.07685810810810811
2469661-B,3,0,0,1,raw_topk,10,,8192.0,0.20629141265627224,0.29278781189504316,0.7623221923011625,0.40878378378378377,0.24155405405405406,0.1858108108108108
2469661-B,3,0,0,1,weighted_farthest,10,,4096.0,0.09515277865702063,0.20523113795319153,0.3930493712034015,0.20692567567567569,0.12162162162162163,0.07432432432432433
2469661-B,3,0,0,1,weighted_farthest,10,,8192.0,0.20531498698602246,0.29176285438532223,0.7527075121052342,0.39949324324324326,0.24155405405405406,0.1866554054054054
2469661-B,3,0,0,1,random_anchor,10,,4096.0,0.1152730933275532,0.1819322743450584,0.3090724095416512,0.28800675675675674,0.10219594594594594,0.05574324324324324
2469661-B,3,0,0,1,random_anchor,10,,8192.0,0.24508450029639786,0.274775577180756,0.7422371381399638,0.5608108108108109,0.27111486486486486,0.19679054054054054
2469661-B,3,0,0,1,nms_topk,10,2048.0,4096.0,0.09848451522470289,0.20904703004731515,0.40519554443894096,0.22297297297297297,0.1258445945945946,0.07685810810810811
2469661-B,3,0,0,1,nms_topk,10,2048.0,8192.0,0.20629141265627224,0.29278781189504316,0.7623221923011625,0.40878378378378377,0.24155405405405406,0.1858108108108108
2469661-B,3,0,0,1,nms_topk,10,4096.0,4096.0,0.09848451522470289,0.20904703004731515,0.40519554443894096,0.22297297297297297,0.1258445945945946,0.07685810810810811
2469661-B,3,0,0,1,nms_topk,10,4096.0,8192.0,0.20629141265627224,0.29278781189504316,0.7623221923011625,0.40878378378378377,0.24155405405405406,0.1858108108108108
2469661-B,3,0,0,1,nms_topk,10,8192.0,4096.0,0.09133219103067097,0.18980782502919852,0.3279299704116915,0.19932432432432431,0.1089527027027027,0.05912162162162162
2469661-B,3,0,0,1,nms_topk,10,8192.0,8192.0,0.21629661647374004,0.28886986288903643,0.7532555128398901,0.4518581081081081,0.25253378378378377,0.1883445945945946
2469916-B2,3,0,0,1,raw_topk,5,,4096.0,0.06781687989914843,0.15307705737555616,0.25405842049655963,0.18975396022918772,0.0788675429726997,0.03370407819346141
2469916-B2,3,0,0,1,raw_topk,5,,8192.0,0.1885331842774026,0.24687028086670276,0.5987362861274147,0.44691607684529827,0.24469160768452983,0.13346814964610718
2469916-B2,3,0,0,1,weighted_farthest,5,,4096.0,0.07723472630261369,0.16130265834322616,0.2821478364124464,0.21705426356589147,0.0906639703404112,0.03707448601280755
2469916-B2,3,0,0,1,weighted_farthest,5,,8192.0,0.2230060642655874,0.2605340684956129,0.648790169528389,0.5193798449612403,0.30704415234243343,0.1506572295247725
2469916-B2,3,0,0,1,random_anchor,5,,4096.0,0.03592740795173333,0.11467468083888978,0.09140077732943334,0.09201213346814964,0.032018874283788336,0.01820020222446916
2469916-B2,3,0,0,1,random_anchor,5,,8192.0,0.12462806805102343,0.21147471912518348,0.44502233338502445,0.2787327266599259,0.14425345466801484,0.08560835861139197
2469916-B2,3,0,0,1,nms_topk,5,2048.0,4096.0,0.06781687989914843,0.15307705737555616,0.25405842049655963,0.18975396022918772,0.0788675429726997,0.03370407819346141
2469916-B2,3,0,0,1,nms_topk,5,2048.0,8192.0,0.1885331842774026,0.24687028086670276,0.5987362861274147,0.44691607684529827,0.24469160768452983,0.13346814964610718
2469916-B2,3,0,0,1,nms_topk,5,4096.0,4096.0,0.06781687989914843,0.15307705737555616,0.25405842049655963,0.18975396022918772,0.0788675429726997,0.03370407819346141
2469916-B2,3,0,0,1,nms_topk,5,4096.0,8192.0,0.1885331842774026,0.24687028086670276,0.5987362861274147,0.44691607684529827,0.24469160768452983,0.13346814964610718
2469916-B2,3,0,0,1,nms_topk,5,8192.0,4096.0,0.08129562974090696,0.16703618358112252,0.3164911188211145,0.2177283451297607,0.10920121334681497,0.03707448601280755
2469916-B2,3,0,0,1,nms_topk,5,8192.0,8192.0,0.23358139895927685,0.2696633350664906,0.6593292862031186,0.5176946410515673,0.3188405797101449,0.19346140883046847
2469916-B2,3,0,0,1,raw_topk,10,,4096.0,0.09260284668075164,0.1678326458250935,0.3528701591188017,0.2561509942703067,0.1267273340074149,0.03404111897539602
2469916-B2,3,0,0,1,raw_topk,10,,8192.0,0.25033515165764936,0.2649686698980457,0.6723434378895268,0.5682507583417593,0.34512976070104484,0.20896528479946072
2469916-B2,3,0,0,1,weighted_farthest,10,,4096.0,0.09014069344264009,0.16086251766674897,0.3081190240688473,0.2659251769464105,0.10785305021907651,0.03538928210313448
2469916-B2,3,0,0,1,weighted_farthest,10,,8192.0,0.23370798157499809,0.2503759769953798,0.5983266772672905,0.5631951466127402,0.3228850690933603,0.16818335018537242
2469916-B2,3,0,0,1,random_anchor,10,,4096.0,0.04948091084204399,0.12735982128478907,0.1283679327660594,0.11054937647455342,0.04718570947084597,0.021233569261880688
2469916-B2,3,0,0,1,random_anchor,10,,8192.0,0.15752698084593666,0.2015465219848137,0.3944179225919751,0.3852376137512639,0.16110549376474553,0.07617121671722278
2469916-B2,3,0,0,1,nms_topk,10,2048.0,4096.0,0.09260284668075164,0.1678326458250935,0.3528701591188017,0.2561509942703067,0.1267273340074149,0.03404111897539602
2469916-B2,3,0,0,1,nms_topk,10,2048.0,8192.0,0.25033515165764936,0.2649686698980457,0.6723434378895268,0.5682507583417593,0.34512976070104484,0.20896528479946072
2469916-B2,3,0,0,1,nms_topk,10,4096.0,4096.0,0.09260284668075164,0.1678326458250935,0.3528701591188017,0.2561509942703067,0.1267273340074149,0.03404111897539602
2469916-B2,3,0,0,1,nms_topk,10,4096.0,8192.0,0.25033515165764936,0.2649686698980457,0.6723434378895268,0.5682507583417593,0.34512976070104484,0.20896528479946072
2469916-B2,3,0,0,1,nms_topk,10,8192.0,4096.0,0.09999131938654714,0.16821100886038626,0.33447801190609144,0.2965958881024604,0.11594202898550725,0.03909673070441524
2469916-B2,3,0,0,1,nms_topk,10,8192.0,8192.0,0.26293872967715853,0.26329642462209657,0.6600705860032536,0.6073474890461746,0.36535220761712167,0.2103134479271992
2469965-B2,3,0,0,1,raw_topk,5,,4096.0,0.04243337012269697,0.11964525973875381,0.1268387903411578,0.11748251748251748,0.042890442890442894,0.017715617715617717
2469965-B2,3,0,0,1,raw_topk,5,,8192.0,0.13598743183930836,0.19410841149459349,0.40831702968923933,0.40396270396270395,0.13962703962703962,0.07226107226107226
2469965-B2,3,0,0,1,weighted_farthest,5,,4096.0,0.03626055346724259,0.10967425357715736,0.09901340973379903,0.09836829836829837,0.028904428904428906,0.016083916083916083
2469965-B2,3,0,0,1,weighted_farthest,5,,8192.0,0.1134653673951979,0.17320352076607728,0.2604380426315498,0.355011655011655,0.08088578088578088,0.04871794871794872
2469965-B2,3,0,0,1,random_anchor,5,,4096.0,0.060402688868271444,0.15234453203003018,0.22068628520457337,0.1578088578088578,0.0766899766899767,0.03076923076923077
2469965-B2,3,0,0,1,random_anchor,5,,8192.0,0.1446849604585552,0.22722048212992316,0.49535027826569117,0.348018648018648,0.18181818181818182,0.0986013986013986
2469965-B2,3,0,0,1,nms_topk,5,2048.0,4096.0,0.04243337012269697,0.11964525973875381,0.1268387903411578,0.11748251748251748,0.042890442890442894,0.017715617715617717
2469965-B2,3,0,0,1,nms_topk,5,2048.0,8192.0,0.13598743183930836,0.19410841149459349,0.40831702968923933,0.40396270396270395,0.13962703962703962,0.07226107226107226
2469965-B2,3,0,0,1,nms_topk,5,4096.0,4096.0,0.04243337012269697,0.11964525973875381,0.1268387903411578,0.11748251748251748,0.042890442890442894,0.017715617715617717
2469965-B2,3,0,0,1,nms_topk,5,4096.0,8192.0,0.13598743183930836,0.19410841149459349,0.40831702968923933,0.40396270396270395,0.13962703962703962,0.07226107226107226
2469965-B2,3,0,0,1,nms_topk,5,8192.0,4096.0,0.03626055346724259,0.10967425357715736,0.09901340973379903,0.09836829836829837,0.028904428904428906,0.016083916083916083
2469965-B2,3,0,0,1,nms_topk,5,8192.0,8192.0,0.1134653673951979,0.17320352076607728,0.2604380426315498,0.355011655011655,0.08088578088578088,0.04871794871794872
2469965-B2,3,0,0,1,raw_topk,10,,4096.0,0.04913243594655947,0.12739231751696872,0.13723747274001183,0.1275058275058275,0.05174825174825175,0.024242424242424242
2469965-B2,3,0,0,1,raw_topk,10,,8192.0,0.15516049439166654,0.20658088955688594,0.47368568003111716,0.4289044289044289,0.16293706293706295,0.09160839160839161
2469965-B2,3,0,0,1,weighted_farthest,10,,4096.0,0.048747581506995576,0.11856334713698269,0.12736243694361277,0.12027972027972028,0.042890442890442894,0.017715617715617717
2469965-B2,3,0,0,1,weighted_farthest,10,,8192.0,0.15485419051948518,0.18809783938872404,0.41633060575587905,0.451981351981352,0.14335664335664336,0.07272727272727272
2469965-B2,3,0,0,1,random_anchor,10,,4096.0,0.03677648039379408,0.10419271558012358,0.07800336897931646,0.06783216783216783,0.026107226107226107,0.016083916083916083
2469965-B2,3,0,0,1,random_anchor,10,,8192.0,0.11930675548534532,0.17120097686314006,0.22241956541514574,0.34545454545454546,0.08321678321678322,0.05454545454545454
2469965-B2,3,0,0,1,nms_topk,10,2048.0,4096.0,0.04913243594655947,0.12739231751696872,0.13723747274001183,0.1275058275058275,0.05174825174825175,0.024242424242424242
2469965-B2,3,0,0,1,nms_topk,10,2048.0,8192.0,0.15516049439166654,0.20658088955688594,0.47368568003111716,0.4289044289044289,0.16293706293706295,0.09160839160839161
2469965-B2,3,0,0,1,nms_topk,10,4096.0,4096.0,0.04913243594655947,0.12739231751696872,0.13723747274001183,0.1275058275058275,0.05174825174825175,0.024242424242424242
2469965-B2,3,0,0,1,nms_topk,10,4096.0,8192.0,0.15516049439166654,0.20658088955688594,0.47368568003111716,0.4289044289044289,0.16293706293706295,0.09160839160839161
2469965-B2,3,0,0,1,nms_topk,10,8192.0,4096.0,0.043194990366462974,0.11083352147177938,0.10820968960320577,0.10745920745920746,0.030303030303030304,0.016317016317016316
2469965-B2,3,0,0,1,nms_topk,10,8192.0,8192.0,0.1302987083711876,0.1785765541666946,0.2826572060360633,0.3990675990675991,0.08997668997668998,0.05454545454545454
2470405-B2,3,0,0,1,raw_topk,5,,4096.0,0.07012277735281319,0.15253597974216648,0.2591115716629591,0.19498381877022652,0.08522114347357065,0.03478964401294499
2470405-B2,3,0,0,1,raw_topk,5,,8192.0,0.19423367546845147,0.27618706319941755,0.6974876383784495,0.4147788565264293,0.24541531823085222,0.15776699029126215
2470405-B2,3,0,0,1,weighted_farthest,5,,4096.0,0.06862693987959104,0.15175767720793865,0.2571184408758104,0.18608414239482202,0.08495145631067962,0.03478964401294499
2470405-B2,3,0,0,1,weighted_farthest,5,,8192.0,0.19414954363560455,0.2698470094151194,0.6844797793033132,0.44039913700107874,0.22303128371089537,0.15021574973031285
2470405-B2,3,0,0,1,random_anchor,5,,4096.0,0.08824462888230075,0.19244164699441016,0.3417675884972978,0.20711974110032363,0.1121898597626753,0.06526429341963323
2470405-B2,3,0,0,1,random_anchor,5,,8192.0,0.2757945773927995,0.2889432306712751,0.7585226136439656,0.5884573894282632,0.3643473570658037,0.24757281553398058
2470405-B2,3,0,0,1,nms_topk,5,2048.0,4096.0,0.07012277735281319,0.15253597974216648,0.2591115716629591,0.19498381877022652,0.08522114347357065,0.03478964401294499
2470405-B2,3,0,0,1,nms_topk,5,2048.0,8192.0,0.19423367546845147,0.27618706319941755,0.6974876383784495,0.4147788565264293,0.24541531823085222,0.15776699029126215
2470405-B2,3,0,0,1,nms_topk,5,4096.0,4096.0,0.07012277735281319,0.15253597974216648,0.2591115716629591,0.19498381877022652,0.08522114347357065,0.03478964401294499
2470405-B2,3,0,0,1,nms_topk,5,4096.0,8192.0,0.19423367546845147,0.27618706319941755,0.6974876383784495,0.4147788565264293,0.24541531823085222,0.15776699029126215
2470405-B2,3,0,0,1,nms_topk,5,8192.0,4096.0,0.07012277735281319,0.15253597974216648,0.2591115716629591,0.19498381877022652,0.08522114347357065,0.03478964401294499
2470405-B2,3,0,0,1,nms_topk,5,8192.0,8192.0,0.19423367546845147,0.27618706319941755,0.6974876383784495,0.4147788565264293,0.24541531823085222,0.15776699029126215
2470405-B2,3,0,0,1,raw_topk,10,,4096.0,0.09377674564449025,0.15223058542648096,0.2787529861236581,0.2901833872707659,0.08872707659115427,0.03478964401294499
2470405-B2,3,0,0,1,raw_topk,10,,8192.0,0.25938667600913357,0.2666076593192877,0.7201135948671761,0.6510248112189859,0.3209277238403452,0.1739482200647249
2470405-B2,3,0,0,1,weighted_farthest,10,,4096.0,0.09210173535641819,0.14804995853792188,0.25910826503334883,0.2726537216828479,0.08522114347357065,0.03478964401294499
2470405-B2,3,0,0,1,weighted_farthest,10,,8192.0,0.25686258862759964,0.2525157580519423,0.7129596916832648,0.7028047464940669,0.27346278317152106,0.1669363538295577
2470405-B2,3,0,0,1,random_anchor,10,,4096.0,0.0639642706727202,0.13213417834396193,0.19209898391416588,0.1866235167206041,0.05663430420711974,0.02319309600862999
2470405-B2,3,0,0,1,random_anchor,10,,8192.0,0.2050186575555321,0.22203166441271158,0.5432247638514698,0.5323624595469255,0.27804746494066884,0.12351672060409924
2470405-B2,3,0,0,1,nms_topk,10,2048.0,4096.0,0.09377674564449025,0.15223058542648096,0.2787529861236581,0.2901833872707659,0.08872707659115427,0.03478964401294499
2470405-B2,3,0,0,1,nms_topk,10,2048.0,8192.0,0.25938667600913357,0.2666076593192877,0.7201135948671761,0.6510248112189859,0.3209277238403452,0.1739482200647249
2470405-B2,3,0,0,1,nms_topk,10,4096.0,4096.0,0.09377674564449025,0.15223058542648096,0.2787529861236581,0.2901833872707659,0.08872707659115427,0.03478964401294499
2470405-B2,3,0,0,1,nms_topk,10,4096.0,8192.0,0.25938667600913357,0.2666076593192877,0.7201135948671761,0.6510248112189859,0.3209277238403452,0.1739482200647249
2470405-B2,3,0,0,1,nms_topk,10,8192.0,4096.0,0.09307446594942624,0.14896468200461127,0.25910826503551615,0.2866774541531823,0.08522114347357065,0.03478964401294499
2470405-B2,3,0,0,1,nms_topk,10,8192.0,8192.0,0.2590562487141848,0.2550291097905574,0.7130227650233976,0.6971413160733549,0.2745415318230852,0.1669363538295577
2471887-B,3,0,0,1,raw_topk,5,,4096.0,0.059719553239228104,0.1551842804295864,0.22344723941708589,0.1572567783094099,0.07145135566188197,0.03604465709728868
2471887-B,3,0,0,1,raw_topk,5,,8192.0,0.13714683978970638,0.23979931132028712,0.5107990137185741,0.30207336523126,0.18692185007974482,0.10366826156299841
2471887-B,3,0,0,1,weighted_farthest,5,,4096.0,0.0626838181281024,0.14036809804197606,0.20605922829026,0.17607655502392344,0.0660287081339713,0.023604465709728868
2471887-B,3,0,0,1,weighted_farthest,5,,8192.0,0.16928150365312397,0.2373199258267123,0.5318533171453861,0.3712918660287081,0.22200956937799043,0.11196172248803828
2471887-B,3,0,0,1,random_anchor,5,,4096.0,0.06410863313308875,0.13939204047293519,0.22342888696164714,0.1872408293460925,0.06475279106858055,0.022647527910685805
2471887-B,3,0,0,1,random_anchor,5,,8192.0,0.19848568586244864,0.21612092919163445,0.4994820691934613,0.5629984051036683,0.21562998405103667,0.09984051036682616
2471887-B,3,0,0,1,nms_topk,5,2048.0,4096.0,0.059719553239228104,0.1551842804295864,0.22344723941708589,0.1572567783094099,0.07145135566188197,0.03604465709728868
2471887-B,3,0,0,1,nms_topk,5,2048.0,8192.0,0.13714683978970638,0.23979931132028712,0.5107990137185741,0.30207336523126,0.18692185007974482,0.10366826156299841
2471887-B,3,0,0,1,nms_topk,5,4096.0,4096.0,0.059719553239228104,0.1551842804295864,0.22344723941708589,0.1572567783094099,0.07145135566188197,0.03604465709728868
2471887-B,3,0,0,1,nms_topk,5,4096.0,8192.0,0.13714683978970638,0.23979931132028712,0.5107990137185741,0.30207336523126,0.18692185007974482,0.10366826156299841
2471887-B,3,0,0,1,nms_topk,5,8192.0,4096.0,0.06456026240310368,0.1521813306377219,0.2659498310138758,0.18054226475279106,0.08580542264752791,0.028070175438596492
2471887-B,3,0,0,1,nms_topk,5,8192.0,8192.0,0.14432809639962643,0.24861658832558778,0.5489631214971689,0.30590111642743223,0.19712918660287082,0.11419457735247208
2471887-B,3,0,0,1,raw_topk,10,,4096.0,0.07845230874360765,0.1663502093152848,0.27124983579345546,0.23030303030303031,0.08740031897926635,0.040829346092503986
2471887-B,3,0,0,1,raw_topk,10,,8192.0,0.16056066990334403,0.24981154388655968,0.55520597662318,0.3588516746411483,0.22743221690590112,0.11674641148325358
2471887-B,3,0,0,1,weighted_farthest,10,,4096.0,0.0789675337686135,0.15710872061052789,0.24231005962528274,0.20733652312599682,0.07751196172248803,0.03923444976076555
2471887-B,3,0,0,1,weighted_farthest,10,,8192.0,0.16927818842425998,0.23503090062123913,0.5457336318031861,0.3400318979266348,0.2025518341307815,0.11419457735247208
2471887-B,3,0,0,1,random_anchor,10,,4096.0,0.036384983073527735,0.11629112353359049,0.07711171997601272,0.09059011164274322,0.0328548644338118,0.017862838915470493
2471887-B,3,0,0,1,random_anchor,10,,8192.0,0.10975065736635502,0.18411101888866885,0.32145590343789426,0.26220095693779905,0.11419457735247208,0.05135566188197767
2471887-B,3,0,0,1,nms_topk,10,2048.0,4096.0,0.07845230874360765,0.1663502093152848,0.27124983579345546,0.23030303030303031,0.08740031897926635,0.040829346092503986
2471887-B,3,0,0,1,nms_topk,10,2048.0,8192.0,0.16056066990334403,0.24981154388655968,0.55520597662318,0.3588516746411483,0.22743221690590112,0.11674641148325358
2471887-B,3,0,0,1,nms_topk,10,4096.0,4096.0,0.07845230874360765,0.1663502093152848,0.27124983579345546,0.23030303030303031,0.08740031897926635,0.040829346092503986
2471887-B,3,0,0,1,nms_topk,10,4096.0,8192.0,0.16056066990334403,0.24981154388655968,0.55520597662318,0.3588516746411483,0.22743221690590112,0.11674641148325358
2471887-B,3,0,0,1,nms_topk,10,8192.0,4096.0,0.08692156655228456,0.15409205549057653,0.28131763168519114,0.266347687400319,0.09250398724082935,0.02966507177033493
2471887-B,3,0,0,1,nms_topk,10,8192.0,8192.0,0.18825261592394432,0.24598601141502519,0.583511478181388,0.37543859649122807,0.23987240829346093,0.13014354066985645
2472500-B2,3,0,1,0,raw_topk,5,,4096.0,0.10623008460148041,0.18972961031551758,0.3812681665561425,0.26809378185524974,0.1289500509683996,0.0672782874617737
2472500-B2,3,0,1,0,raw_topk,5,,8192.0,0.32051435305902093,0.24853064393357513,0.698682319515576,0.7793068297655453,0.45565749235474007,0.23904179408766565
2472500-B2,3,0,1,0,weighted_farthest,5,,4096.0,0.09981116090012611,0.1825583324699022,0.3365304616568686,0.2604485219164118,0.11518858307849134,0.05963302752293578
2472500-B2,3,0,1,0,weighted_farthest,5,,8192.0,0.2957944987687988,0.23891227460510542,0.6473193111438397,0.7543323139653415,0.4123343527013252,0.20081549439347604
2472500-B2,3,0,1,0,random_anchor,5,,4096.0,0.10243039723585648,0.19838875541261763,0.3724689600887271,0.25229357798165136,0.1309887869520897,0.06472986748216106
2472500-B2,3,0,1,0,random_anchor,5,,8192.0,0.25182550949014737,0.25704958669704303,0.6286667160864355,0.5682976554536188,0.3858307849133537,0.1946992864424057
2472500-B2,3,0,1,0,nms_topk,5,2048.0,4096.0,0.10623008460148041,0.18972961031551758,0.3812681665561425,0.26809378185524974,0.1289500509683996,0.0672782874617737
2472500-B2,3,0,1,0,nms_topk,5,2048.0,8192.0,0.32051435305902093,0.24853064393357513,0.698682319515576,0.7793068297655453,0.45565749235474007,0.23904179408766565
2472500-B2,3,0,1,0,nms_topk,5,4096.0,4096.0,0.10623008460148041,0.18972961031551758,0.3812681665561425,0.26809378185524974,0.1289500509683996,0.0672782874617737
2472500-B2,3,0,1,0,nms_topk,5,4096.0,8192.0,0.32051435305902093,0.24853064393357513,0.698682319515576,0.7793068297655453,0.45565749235474007,0.23904179408766565
2472500-B2,3,0,1,0,nms_topk,5,8192.0,4096.0,0.11194489473560879,0.19231034291482038,0.38211528608954953,0.28440366972477066,0.127420998980632,0.06676860346585117
2472500-B2,3,0,1,0,nms_topk,5,8192.0,8192.0,0.35124917168265324,0.26604086108195835,0.762422463574675,0.7976554536187563,0.49133537206931704,0.27522935779816515
2472500-B2,3,0,1,0,raw_topk,10,,4096.0,0.12516672190109251,0.2051966163629058,0.4332133705889262,0.3068297655453619,0.15341488277268095,0.08307849133537207
2472500-B2,3,0,1,0,raw_topk,10,,8192.0,0.33552274116141323,0.24869247374057252,0.7154923806747184,0.7951070336391437,0.4750254841997961,0.2558613659531091
2472500-B2,3,0,1,0,weighted_farthest,10,,4096.0,0.13098938099667468,0.1990226439365732,0.4284899093227183,0.34046890927624873,0.1580020387359837,0.0800203873598369
2472500-B2,3,0,1,0,weighted_farthest,10,,8192.0,0.33863671980896154,0.24469056873863004,0.7070544205678392,0.8124362895005097,0.4796126401630989,0.25535168195718655
2472500-B2,3,0,1,0,random_anchor,10,,4096.0,0.10564831289650971,0.1768707935429835,0.31674414382383176,0.27217125382262997,0.10550458715596331,0.05504587155963303
2472500-B2,3,0,1,0,random_anchor,10,,8192.0,0.3294763696286705,0.23790590346444965,0.6770741134576188,0.8144750254841998,0.4709480122324159,0.23700305810397554
2472500-B2,3,0,1,0,nms_topk,10,2048.0,4096.0,0.12516672190109251,0.2051966163629058,0.4332133705889262,0.3068297655453619,0.15341488277268095,0.08307849133537207
2472500-B2,3,0,1,0,nms_topk,10,2048.0,8192.0,0.33552274116141323,0.24869247374057252,0.7154923806747184,0.7951070336391437,0.4750254841997961,0.2558613659531091
2472500-B2,3,0,1,0,nms_topk,10,4096.0,4096.0,0.12516672190109251,0.2051966163629058,0.4332133705889262,0.3068297655453619,0.15341488277268095,0.08307849133537207
2472500-B2,3,0,1,0,nms_topk,10,4096.0,8192.0,0.33552274116141323,0.24869247374057252,0.7154923806747184,0.7951070336391437,0.4750254841997961,0.2558613659531091
2472500-B2,3,0,1,0,nms_topk,10,8192.0,4096.0,0.12483417476433176,0.19232628012335073,0.38622145833987914,0.3343527013251784,0.1345565749235474,0.07033639143730887
2472500-B2,3,0,1,0,nms_topk,10,8192.0,8192.0,0.3606625210089336,0.2610648355964104,0.7577802409355605,0.8236493374108053,0.5142711518858308,0.2889908256880734
2472505-B,3,0,0,1,raw_topk,5,,4096.0,0.15648551191152976,0.22680420830164388,0.47414537833098885,0.3957286432160804,0.2129396984924623,0.09547738693467336
2472505-B,3,0,0,1,raw_topk,5,,8192.0,0.3188851187383627,0.3011515229841482,0.8174316783067055,0.6482412060301508,0.4472361809045226,0.25879396984924624
2472505-B,3,0,0,1,weighted_farthest,5,,4096.0,0.15104481021619914,0.20937818867477687,0.4439769812625435,0.4026381909547739,0.1878140703517588,0.0785175879396985
2472505-B,3,0,0,1,weighted_farthest,5,,8192.0,0.3586617359439898,0.29570806169259584,0.8328197786852857,0.7311557788944724,0.4956030150753769,0.30904522613065327
2472505-B,3,0,0,1,random_anchor,5,,4096.0,0.1212245816054424,0.20417655625024825,0.4498243790695678,0.3015075376884422,0.15891959798994976,0.08040201005025126
2472505-B,3,0,0,1,random_anchor,5,,8192.0,0.32613269530133504,0.25940494607818737,0.7465628290254626,0.7952261306532663,0.43844221105527637,0.24623115577889448
2472505-B,3,0,0,1,nms_topk,5,2048.0,4096.0,0.15648551191152976,0.22680420830164388,0.47414537833098885,0.3957286432160804,0.2129396984924623,0.09547738693467336
2472505-B,3,0,0,1,nms_topk,5,2048.0,8192.0,0.3188851187383627,0.3011515229841482,0.8174316783067055,0.6482412060301508,0.4472361809045226,0.25879396984924624
2472505-B,3,0,0,1,nms_topk,5,4096.0,4096.0,0.15648551191152976,0.22680420830164388,0.47414537833098885,0.3957286432160804,0.2129396984924623,0.09547738693467336
2472505-B,3,0,0,1,nms_topk,5,4096.0,8192.0,0.3188851187383627,0.3011515229841482,0.8174316783067055,0.6482412060301508,0.4472361809045226,0.25879396984924624
2472505-B,3,0,0,1,nms_topk,5,8192.0,4096.0,0.15276124691783466,0.21204487684396717,0.4571564105310252,0.4126884422110553,0.19660804020100503,0.07977386934673367
2472505-B,3,0,0,1,nms_topk,5,8192.0,8192.0,0.365903221786094,0.3051029549653437,0.8329307066951395,0.7066582914572864,0.539572864321608,0.3417085427135678
2472505-B,3,0,0,1,raw_topk,10,,4096.0,0.18518732422669498,0.22036614109154853,0.49139320642641304,0.5100502512562815,0.23555276381909548,0.09610552763819095
2472505-B,3,0,0,1,raw_topk,10,,8192.0,0.3796180593960971,0.276049660184543,0.8173191870554939,0.8417085427135679,0.5376884422110553,0.31909547738693467
2472505-B,3,0,0,1,weighted_farthest,10,,4096.0,0.18474743391646825,0.21680452400368863,0.4828507610890896,0.4962311557788945,0.22738693467336685,0.09547738693467336
2472505-B,3,0,0,1,weighted_farthest,10,,8192.0,0.37687219089613333,0.27508485855576165,0.8176722404522947,0.803391959798995,0.5458542713567839,0.30904522613065327
2472505-B,3,0,0,1,random_anchor,10,,4096.0,0.08056360890961799,0.15947154952600132,0.14073808436730428,0.1721105527638191,0.06846733668341709,0.04522613065326633
2472505-B,3,0,0,1,random_anchor,10,,8192.0,0.20109620262444147,0.23280577169875102,0.595698489446982,0.5665829145728644,0.17839195979899497,0.12311557788944724
2472505-B,3,0,0,1,nms_topk,10,2048.0,4096.0,0.18518732422669498,0.22036614109154853,0.49139320642641304,0.5100502512562815,0.23555276381909548,0.09610552763819095
2472505-B,3,0,0,1,nms_topk,10,2048.0,8192.0,0.3796180593960971,0.276049660184543,0.8173191870554939,0.8417085427135679,0.5376884422110553,0.31909547738693467
2472505-B,3,0,0,1,nms_topk,10,4096.0,4096.0,0.18518732422669498,0.22036614109154853,0.49139320642641304,0.5100502512562815,0.23555276381909548,0.09610552763819095
2472505-B,3,0,0,1,nms_topk,10,4096.0,8192.0,0.3796180593960971,0.276049660184543,0.8173191870554939,0.8417085427135679,0.5376884422110553,0.31909547738693467
2472505-B,3,0,0,1,nms_topk,10,8192.0,4096.0,0.18033202288430084,0.20590494235483311,0.46257573898360854,0.5339195979899497,0.21608040201005024,0.08542713567839195
2472505-B,3,0,0,1,nms_topk,10,8192.0,8192.0,0.41264928642549786,0.27663968580322207,0.8316834943382324,0.8517587939698492,0.5917085427135679,0.3793969849246231
2472509-B6,3,0,0,1,raw_topk,5,,4096.0,0.027217386315684416,0.09836799975498144,0.056518678062596014,0.07830366189028803,0.029092488059053408,0.011000144738746562
2472509-B6,3,0,0,1,raw_topk,5,,8192.0,0.08788020956303431,0.17914491763113255,0.3247743431731572,0.22347662469243015,0.10754088869590389,0.048921696338109714
2472509-B6,3,0,0,1,weighted_farthest,5,,4096.0,0.02219272604345317,0.08715194893672254,0.04513642891555873,0.05890866985091909,0.016210739614994935,0.009552757273122015
