slide_id,label,pred,correct,pred_margin,failure_type,failure_labels,dominant_source,dominant_source_ratio,low_true_vs_wrong_margin,high_true_vs_wrong_margin,visual_effective_margin,csg_effective_margin,visual_source_ratio,visual_supports_true,visual_supports_pred,visual_supports_wrong,low_high_agreement,concept_agreement,prompt_confusion_flag,visual_residual_override_flag,uncertain_margin_flag,high_scale_dominant_wrong_flag,low_scale_dominant_wrong_flag,csg_misleading_flag,concept_margin_abs,low_margin_abs,high_margin_abs,low_high_margin_agreement,low_high_sign_agreement,visual_concept_conflict,visual_margin_abs,visual_over_concept_ratio,prompt_error_risk_score,prompt_reliability_score,csg_abs_margin,prediction_confidence_margin,prob_class_0,prob_class_1,final_logit_class_0,final_logit_class_1,low_logit_class_0,low_logit_class_1,high_logit_class_0,high_logit_class_1,visual_logit_class_0,visual_logit_class_1,visual_alpha,csg_logit_class_0,csg_logit_class_1,csg_alpha,top_csg_pair_class_0,top_csg_pair_class_1,top_csg_pair_score_class_0,top_csg_pair_score_class_1,top_low_concepts_for_pred,top_high_concepts_for_pred,top_low_concepts_for_true,top_high_concepts_for_true,label_name,pred_name,final_true_vs_wrong_margin,final_support_class,final_support_label,final_abs_margin,low_support_class,low_support_label,low_abs_margin,high_support_class,high_support_label,high_abs_margin,visual_true_vs_wrong_margin,visual_support_class,visual_support_label,visual_abs_margin,csg_true_vs_wrong_margin,csg_support_class,csg_support_label,visual_effective_abs_margin,csg_effective_abs_margin,concept_margin_mean,concept_abs_margin_max,available_source_count,total_abs_source_margin,low_source_ratio,high_source_ratio,csg_source_ratio,evidence_agreement,confidence_level,low_available,high_available,low_supports_true,high_supports_true,low_high_same_support,low_high_conflict,low_high_joint_state,csg_max_pair_score,csg_pair_near_zero,csg_margin_near_zero,csg_logits_near_zero,csg_export_capture_status,csg_inactive_or_zero_flag,visual_override_candidate,prompt_confusion_score,prompt_confusion_note,primary_failure_type,supporting_notes,is_error,true_vs_wrong_margin,fold,split,top_low_region_idx_for_pred,top_high_region_idx_for_pred,top_low_region_score_for_pred,top_high_region_score_for_pred,top_low_region_x,top_low_region_y,top_high_region_x,top_high_region_y
25029425B,1,1,True,12.460041999816896,correct_prediction,,visual,0.8598812836056743,0.0700135864317417,0.1070645209401845,1.086694637553563,1.2497209680890936e-07,0.8598812836056743,True,True,False,True,both_support_true,False,False,False,False,False,False,0.0885390536859631,0.0700135864317417,0.1070645209401845,0.6539382590695694,1.0,0.0,1.086694637553563,12.273619293559793,0.1791143532529369,0.8208856467470627,1.2497209680890936e-07,12.460041999816896,3.878562438330846e-06,0.9999960660934448,-6.075613975524902,6.384428024291992,-0.1039354056119918,-0.0339218191802501,-0.0292237307876348,0.0778407901525497,-9.811897277832031,12.261106491088867,0.0492318421602249,-0.0001005020822049,-9.921212767949328e-05,0.0968810096383094,adeno_micropapillary -> adeno_lepidic_high,nonadeno_necrotic_squamous_low -> nonadeno_chondroid_matrix_high,1.7368896578773274e-06,2.1084979380248114e-06,nonadeno_hamartoma_low:0.0001 | nonadeno_small_cell_low:-0.0019 | nonadeno_fibroinflammatory_low:-0.0024 | nonadeno_sarcomatoid_low:-0.0025 | nonadeno_benign_reactive_low:-0.0027,nonadeno_spindle_atypia_high:0.0146 | nonadeno_sarcomatoid_high:0.0127 | nonadeno_chondroid_matrix_high:0.0072 | nonadeno_fibrosis_inflammation_high:0.0069 | nonadeno_inflammatory_high:0.0067,nonadeno_hamartoma_low:0.0001 | nonadeno_small_cell_low:-0.0019 | nonadeno_fibroinflammatory_low:-0.0024 | nonadeno_sarcomatoid_low:-0.0025 | nonadeno_benign_reactive_low:-0.0027,nonadeno_spindle_atypia_high:0.0146 | nonadeno_sarcomatoid_high:0.0127 | nonadeno_chondroid_matrix_high:0.0072 | nonadeno_fibrosis_inflammation_high:0.0069 | nonadeno_inflammatory_high:0.0067,NonAdenocarcinoma,NonAdenocarcinoma,12.460041999816896,1,NonAdenocarcinoma,12.460041999816896,1,NonAdenocarcinoma,0.0700135864317417,1,NonAdenocarcinoma,0.1070645209401845,22.0730037689209,1,NonAdenocarcinoma,22.0730037689209,1.2899545254067211e-06,1.0,NonAdenocarcinoma,1.086694637553563,1.2497209680890936e-07,0.0885390536859631,0.1070645209401845,4,1.263772869897586,0.0554004505868332,0.0847181669193933,9.888809910837609e-08,all_support_true,high,True,True,True,True,True,False,both_support_true,2.1084979380248114e-06,False,True,False,missing_pair_signal,True,False,0.1724421598389788,,correct_prediction,,False,12.460041999816896,0,test,0,2,0.0004319304134696,0.1156808882951736,99914.390625,43435.28125,43028.65625,50415.4375
25029737B2,1,1,True,10.703039169311523,correct_prediction,,visual,0.8671465514564886,0.0535544436424971,0.0906641203910112,0.94136690418658,-6.007183265954524e-06,0.8671465514564886,True,True,False,True,both_support_true,False,False,False,False,False,False,0.0721092820167541,0.0535544436424971,0.0906641203910112,0.5906905996719591,1.0,0.0,0.94136690418658,13.054725797545174,0.18785592660332256,0.8121440733966775,6.007183265954524e-06,10.703039169311523,2.2476018784800544e-05,0.9999774694442748,-5.071864604949951,5.631174087524414,-0.0840530768036842,-0.0304986331611871,-0.0199207980185747,0.0707433223724365,-8.337075233459473,10.78402328491211,0.0492318421602249,-4.164422352914698e-05,-0.0001036500107147,0.0968810096383094,adeno_lepidic -> adeno_mucinous_high,nonadeno_hamartoma_low -> nonadeno_sarcomatoid_high,1.468867935727758e-06,2.6742225145426346e-06,nonadeno_hamartoma_low:0.0030 | nonadeno_fibroinflammatory_low:-0.0018 | nonadeno_benign_reactive_low:-0.0021 | nonadeno_small_cell_low:-0.0023 | nonadeno_sarcomatoid_low:-0.0027,nonadeno_spindle_atypia_high:0.0130 | nonadeno_sarcomatoid_high:0.0121 | nonadeno_intercellular_bridges_high:0.0077 | nonadeno_inflammatory_high:0.0059 | nonadeno_fibrosis_inflammation_high:0.0058,nonadeno_hamartoma_low:0.0030 | nonadeno_fibroinflammatory_low:-0.0018 | nonadeno_benign_reactive_low:-0.0021 | nonadeno_small_cell_low:-0.0023 | nonadeno_sarcomatoid_low:-0.0027,nonadeno_spindle_atypia_high:0.0130 | nonadeno_sarcomatoid_high:0.0121 | nonadeno_intercellular_bridges_high:0.0077 | nonadeno_inflammatory_high:0.0059 | nonadeno_fibrosis_inflammation_high:0.0058,NonAdenocarcinoma,NonAdenocarcinoma,10.703038692474363,1,NonAdenocarcinoma,10.703038692474363,1,NonAdenocarcinoma,0.0535544436424971,1,NonAdenocarcinoma,0.0906641203910112,19.121098518371586,1,NonAdenocarcinoma,19.121098518371586,-6.200578718555303e-05,0.0,Adenocarcinoma,0.94136690418658,6.007183265954524e-06,0.0721092820167541,0.0906641203910112,4,1.0855914754033542,0.0493320414316986,0.0835158735539303,5.5335578825566406e-06,source_conflict,medium,True,True,True,True,True,False,both_support_true,2.6742225145426346e-06,False,False,False,active_and_captured,False,False,0.1792797666765856,,correct_prediction,,False,10.703038692474363,0,test,0,13,0.0209698714315891,0.1054445058107376,48198.73046875,49225.83203125,58173.28125,23153.03515625
25030334B2,1,1,True,10.94259548187256,correct_prediction,,visual,0.9015020056096,0.0100868109147995,0.0992323071695864,1.0005546424062144,1.3547950658462132e-06,0.9015020056096,True,True,False,True,both_support_true,False,False,False,False,False,False,0.0546595590421929,0.0100868109147995,0.0992323071695864,0.10164845706510989,1.0,0.0,1.0005546424062144,18.30520882237386,0.1453466904556065,0.8546533095443934,1.3547950658462132e-06,10.94259548187256,1.768819311109837e-05,0.9999823570251464,-5.382628440856934,5.559967041015625,-0.0062498645856976,0.0038369463291019,-0.0928635373711586,0.0063687697984278,-9.076042175292969,11.247281074523926,0.0492318421602249,-1.1902327059942763e-05,2.081786760754767e-06,0.0968810096383094,adeno_papillary -> adeno_mucinous_high,nonadeno_hamartoma_low -> nonadeno_spindle_atypia_high,6.884313279442722e-07,8.65813092332246e-07,nonadeno_hamartoma_low:0.0045 | nonadeno_fibroinflammatory_low:0.0021 | nonadeno_sarcomatoid_low:0.0014 | nonadeno_solid_nests_low:0.0006 | nonadeno_benign_reactive_low:0.0005,nonadeno_chondroid_matrix_high:0.0057 | nonadeno_chondromyxoid_matrix_high:0.0034 | nonadeno_spindle_atypia_high:0.0019 | nonadeno_hamartoma_high:0.0016 | nonadeno_sarcomatoid_high:0.0007,nonadeno_hamartoma_low:0.0045 | nonadeno_fibroinflammatory_low:0.0021 | nonadeno_sarcomatoid_low:0.0014 | nonadeno_solid_nests_low:0.0006 | nonadeno_benign_reactive_low:0.0005,nonadeno_chondroid_matrix_high:0.0057 | nonadeno_chondromyxoid_matrix_high:0.0034 | nonadeno_spindle_atypia_high:0.0019 | nonadeno_hamartoma_high:0.0016 | nonadeno_sarcomatoid_high:0.0007,NonAdenocarcinoma,NonAdenocarcinoma,10.94259548187256,1,NonAdenocarcinoma,10.94259548187256,1,NonAdenocarcinoma,0.0100868109147995,1,NonAdenocarcinoma,0.0992323071695864,20.32332324981689,1,NonAdenocarcinoma,20.32332324981689,1.398411382069753e-05,1.0,NonAdenocarcinoma,1.0005546424062144,1.3547950658462132e-06,0.0546595590421929,0.0992323071695864,4,1.1098751152856663,0.009088239546846,0.0894085341701218,1.2206734318009354e-06,all_support_true,medium,True,True,True,True,True,False,both_support_true,8.65813092332246e-07,True,False,False,pair_export_may_need_refinement,False,False,0.1597635884104074,,correct_prediction,,False,10.94259548187256,0,test,0,2,0.0378041304647922,0.0453043580055236,55510.40625,42335.8984375,28661.02734375,52052.66796875
25030750B2,1,1,True,13.15708351135254,correct_prediction,,visual,0.8850771701489751,0.0862236991524695,0.067128337919712,1.1811054052719212,8.573848721489092e-06,0.8850771701489751,True,True,False,True,both_support_true,False,False,False,False,False,False,0.0766760185360907,0.0862236991524695,0.067128337919712,0.778536975095546,1.0,0.0,1.1811054052719212,15.403843702656337,0.1536011293217397,0.8463988706782605,8.573848721489092e-06,13.15708351135254,1.9317476471769623e-06,0.9999980926513672,-6.298598766326904,6.858484268188477,-0.0620703510940074,0.0241533480584621,-0.0309023037552833,0.0362260341644287,-11.087589263916016,12.903091430664062,0.0492318421602249,-6.625625974265859e-05,2.2242495106183924e-05,0.0968810096383094,adeno_lepidic -> adeno_mucinous_high,nonadeno_hamartoma_low -> nonadeno_spindle_atypia_high,1.4714487406308765e-06,2.0523450530163245e-06,nonadeno_fibroinflammatory_low:0.0060 | nonadeno_sarcomatoid_low:0.0046 | nonadeno_benign_reactive_low:0.0033 | nonadeno_hamartoma_low:0.0032 | nonadeno_small_cell_low:0.0030,nonadeno_chondroid_matrix_high:0.0064 | nonadeno_intercellular_bridges_high:0.0062 | nonadeno_spindle_atypia_high:0.0051 | nonadeno_keratinization_high:0.0044 | nonadeno_sarcomatoid_high:0.0036,nonadeno_fibroinflammatory_low:0.0060 | nonadeno_sarcomatoid_low:0.0046 | nonadeno_benign_reactive_low:0.0033 | nonadeno_hamartoma_low:0.0032 | nonadeno_small_cell_low:0.0030,nonadeno_chondroid_matrix_high:0.0064 | nonadeno_intercellular_bridges_high:0.0062 | nonadeno_spindle_atypia_high:0.0051 | nonadeno_keratinization_high:0.0044 | nonadeno_sarcomatoid_high:0.0036,NonAdenocarcinoma,NonAdenocarcinoma,13.15708303451538,1,NonAdenocarcinoma,13.15708303451538,1,NonAdenocarcinoma,0.0862236991524695,1,NonAdenocarcinoma,0.067128337919712,23.99068069458008,1,NonAdenocarcinoma,23.99068069458008,8.849875484884251e-05,1.0,NonAdenocarcinoma,1.1811054052719212,8.573848721489092e-06,0.0766760185360907,0.0862236991524695,4,1.334466016192824,0.0646128849339019,0.0503035199886366,6.424928486339371e-06,all_support_true,high,True,True,True,True,True,False,both_support_true,2.0523450530163245e-06,False,False,False,active_and_captured,False,False,0.1580694492162682,,correct_prediction,,False,13.15708303451538,0,test,0,1,0.0530826821923255,0.0600056126713752,105187.328125,25856.337890625,54360.85546875,41250.89453125
25030988B4,1,1,True,6.914326190948486,correct_prediction,,visual,0.8479923877969714,-0.0180996302515269,0.0939979515969754,0.6254526143656844,-1.8469927462715107e-05,0.8479923877969714,True,True,False,False,conflict,False,False,False,False,False,False,0.0379491606727242,0.0180996302515269,0.0939979515969754,-0.19255345402770774,0.0,0.0,0.6254526143656844,16.48132931738925,0.17673452462770292,0.8232654753722971,1.8469927462715107e-05,6.914326190948486,0.0009924647165462,0.999007523059845,-3.377235174179077,3.537091016769409,0.0324496142566204,0.0143499840050935,-0.1166827231645584,-0.022684771567583,-5.24744987487793,7.456779479980469,0.0492318421602249,0.0001516296324552,-3.901585660059936e-05,0.0968810096383094,adeno_mucinous -> adeno_solid_high,nonadeno_necrotic_squamous_low -> nonadeno_nuclear_molding_high,6.587008101632819e-06,1.0689196869861917e-06,nonadeno_hamartoma_low:0.0095 | nonadeno_solid_nests_low:0.0022 | nonadeno_metastatic_low:0.0021 | nonadeno_fibroinflammatory_low:0.0020 | nonadeno_benign_reactive_low:0.0016,nonadeno_chondroid_matrix_high:0.0040 | nonadeno_chondromyxoid_matrix_high:0.0009 | nonadeno_hamartoma_high:-0.0005 | nonadeno_spindle_atypia_high:-0.0021 | nonadeno_keratinization_high:-0.0027,nonadeno_hamartoma_low:0.0095 | nonadeno_solid_nests_low:0.0022 | nonadeno_metastatic_low:0.0021 | nonadeno_fibroinflammatory_low:0.0020 | nonadeno_benign_reactive_low:0.0016,nonadeno_chondroid_matrix_high:0.0040 | nonadeno_chondromyxoid_matrix_high:0.0009 | nonadeno_hamartoma_high:-0.0005 | nonadeno_spindle_atypia_high:-0.0021 | nonadeno_keratinization_high:-0.0027,NonAdenocarcinoma,NonAdenocarcinoma,6.914326190948486,1,NonAdenocarcinoma,6.914326190948486,0,Adenocarcinoma,0.0180996302515269,1,NonAdenocarcinoma,0.0939979515969754,12.704229354858398,1,NonAdenocarcinoma,12.704229354858398,-0.0001906454890557,0.0,Adenocarcinoma,0.6254526143656844,1.8469927462715107e-05,0.0379491606727242,0.0939979515969754,4,0.7375686661416494,0.0245395867292047,0.1274429838359255,2.50416378983865e-05,source_conflict,medium,True,True,False,True,False,True,conflict,6.587008101632819e-06,False,False,False,active_and_captured,False,False,0.1668688515683021,,correct_prediction,,False,6.914326190948486,0,test,0,2,0.0658320412039756,0.027772843837738,64147.5078125,47379.47265625,45930.71484375,45870.76171875
25030998B2,1,1,True,11.139432907104492,correct_prediction,,visual,0.8693370053481777,0.0644248239696025,0.0831927163526416,0.9822100325035306,1.0483602234143904e-05,0.8693370053481777,True,True,False,True,both_support_true,False,False,False,False,False,False,0.073808770161122,0.0644248239696025,0.0831927163526416,0.7744046209107444,1.0,0.0,0.9822100325035306,13.307497609828749,0.16069485766257513,0.8393051423374248,1.0483602234143904e-05,11.139432907104492,1.4527786333928816e-05,0.9999854564666748,-4.485492706298828,6.653940200805664,-0.0315976813435554,0.0328271426260471,0.0123250680044293,0.0955177843570709,-8.84969711303711,11.101009368896484,0.0492318421602249,1.278872059629066e-05,0.000120999837236,0.0968810096383094,adeno_cribriform_low -> adeno_acinar_high,nonadeno_hamartoma_low -> nonadeno_spindle_atypia_high,5.363275477066054e-07,1.0739985555119349e-05,nonadeno_hamartoma_low:0.0097 | nonadeno_fibroinflammatory_low:0.0063 | nonadeno_benign_reactive_low:0.0036 | nonadeno_inflammatory_low:0.0032 | nonadeno_sarcomatoid_low:0.0030,nonadeno_spindle_atypia_high:0.0137 | nonadeno_chondroid_matrix_high:0.0116 | nonadeno_sarcomatoid_high:0.0106 | nonadeno_intercellular_bridges_high:0.0101 | nonadeno_keratinization_high:0.0091,nonadeno_hamartoma_low:0.0097 | nonadeno_fibroinflammatory_low:0.0063 | nonadeno_benign_reactive_low:0.0036 | nonadeno_inflammatory_low:0.0032 | nonadeno_sarcomatoid_low:0.0030,nonadeno_spindle_atypia_high:0.0137 | nonadeno_chondroid_matrix_high:0.0116 | nonadeno_sarcomatoid_high:0.0106 | nonadeno_intercellular_bridges_high:0.0101 | nonadeno_keratinization_high:0.0091,NonAdenocarcinoma,NonAdenocarcinoma,11.139432907104492,1,NonAdenocarcinoma,11.139432907104492,1,NonAdenocarcinoma,0.0644248239696025,1,NonAdenocarcinoma,0.0831927163526416,19.950706481933597,1,NonAdenocarcinoma,19.950706481933597,0.0001082111166397,1.0,NonAdenocarcinoma,0.9822100325035306,1.0483602234143904e-05,0.073808770161122,0.0831927163526416,4,1.1298380564280088,0.0570212904434127,0.0736324253545291,9.278853880429454e-06,all_support_true,medium,True,True,True,True,True,False,both_support_true,1.0739985555119349e-05,False,False,False,active_and_captured,False,False,0.1537837349305539,,correct_prediction,,False,11.139432907104492,0,test,0,2,0.0746242403984069,0.1218027397990226,68827.5234375,56377.15234375,54431.50390625,44504.57421875
25031267B2,1,1,True,12.977067947387695,correct_prediction,,visual,0.8674353385825361,0.0770920366048812,0.0973793016746639,1.141726260557874,1.1471481934986788e-05,0.8674353385825361,True,True,False,True,both_support_true,False,False,False,False,False,False,0.0872356691397725,0.0770920366048812,0.0973793016746639,0.7916675851962797,1.0,0.0,1.141726260557874,13.087837484556394,0.1436802781325055,0.8563197218674944,1.1471481934986788e-05,12.977067947387695,2.31275703299616e-06,0.9999977350234984,-6.567471027374268,6.409596920013428,-0.0482318736612796,0.0288601629436016,-0.0884376689791679,0.008941632695496,-10.75372314453125,12.43708610534668,0.0492318421602249,-0.0001559062366141,-3.749828465515748e-05,0.0968810096383094,adeno_lepidic -> adeno_mucinous_high,nonadeno_hamartoma_low -> nonadeno_chondroid_matrix_high,2.132782128683175e-06,1.6751138218751294e-06,nonadeno_hamartoma_low:0.0095 | nonadeno_fibroinflammatory_low:0.0048 | nonadeno_benign_reactive_low:0.0035 | nonadeno_sarcomatoid_low:0.0032 | nonadeno_inflammatory_low:0.0023,nonadeno_chondroid_matrix_high:0.0075 | nonadeno_chondromyxoid_matrix_high:0.0051 | nonadeno_hamartoma_high:0.0036 | nonadeno_spindle_atypia_high:0.0011 | nonadeno_fibrosis_inflammation_high:-0.0000,nonadeno_hamartoma_low:0.0095 | nonadeno_fibroinflammatory_low:0.0048 | nonadeno_benign_reactive_low:0.0035 | nonadeno_sarcomatoid_low:0.0032 | nonadeno_inflammatory_low:0.0023,nonadeno_chondroid_matrix_high:0.0075 | nonadeno_chondromyxoid_matrix_high:0.0051 | nonadeno_hamartoma_high:0.0036 | nonadeno_spindle_atypia_high:0.0011 | nonadeno_fibrosis_inflammation_high:-0.0000,NonAdenocarcinoma,NonAdenocarcinoma,12.977067947387695,1,NonAdenocarcinoma,12.977067947387695,1,NonAdenocarcinoma,0.0770920366048812,1,NonAdenocarcinoma,0.0973793016746639,23.19080924987793,1,NonAdenocarcinoma,23.19080924987793,0.0001184079519589,1.0,NonAdenocarcinoma,1.141726260557874,1.1471481934986788e-05,0.0872356691397725,0.0973793016746639,4,1.316209070319354,0.0585712698258311,0.0739846760446929,8.715546939821226e-06,all_support_true,high,True,True,True,True,True,False,both_support_true,2.132782128683175e-06,False,False,False,active_and_captured,False,False,0.1385135884104074,,correct_prediction,,False,12.977067947387695,0,test,15,2,0.0721543282270431,0.0544874481856823,109150.75,57220.48828125,56917.2578125,23660.0625
25031411B3,1,1,True,3.3570539951324463,correct_prediction,,visual,0.6677483923854636,-0.0660647433251142,0.0909704603254795,0.3156994413886166,-4.738631965574439e-05,0.6677483923854636,True,True,False,False,conflict,False,False,False,False,False,False,0.0124528585001826,0.0660647433251142,0.0909704603254795,-0.7262219305997117,0.0,0.0,0.3156994413886166,25.35156417171105,0.18003688533679874,0.8199631146632014,4.738631965574439e-05,3.3570539951324463,0.0336649306118488,0.9663350582122804,-1.592976689338684,1.7640773057937622,0.0842697173357009,0.0182049740105867,-0.1351990401744842,-0.0442285798490047,-2.248829841613769,4.163675308227539,0.0492318421602249,0.000422016106313,-6.710265734000131e-05,0.0968810096383094,adeno_mucinous -> adeno_solid_high,nonadeno_sarcomatoid_low -> nonadeno_nuclear_molding_high,1.5374969734693877e-05,1.1765881708925008e-06,nonadeno_hamartoma_low:0.0115 | nonadeno_metastatic_low:0.0041 | nonadeno_solid_nests_low:0.0038 | nonadeno_benign_reactive_low:0.0012 | nonadeno_fibroinflammatory_low:0.0010,nonadeno_chondroid_matrix_high:0.0010 | nonadeno_chondromyxoid_matrix_high:-0.0024 | nonadeno_hamartoma_high:-0.0034 | nonadeno_keratinization_high:-0.0038 | nonadeno_spindle_atypia_high:-0.0039,nonadeno_hamartoma_low:0.0115 | nonadeno_metastatic_low:0.0041 | nonadeno_solid_nests_low:0.0038 | nonadeno_benign_reactive_low:0.0012 | nonadeno_fibroinflammatory_low:0.0010,nonadeno_chondroid_matrix_high:0.0010 | nonadeno_chondromyxoid_matrix_high:-0.0024 | nonadeno_hamartoma_high:-0.0034 | nonadeno_keratinization_high:-0.0038 | nonadeno_spindle_atypia_high:-0.0039,NonAdenocarcinoma,NonAdenocarcinoma,3.3570539951324463,1,NonAdenocarcinoma,3.3570539951324463,0,Adenocarcinoma,0.0660647433251142,1,NonAdenocarcinoma,0.0909704603254795,6.412505149841309,1,NonAdenocarcinoma,6.412505149841309,-0.000489118763653,0.0,Adenocarcinoma,0.3156994413886166,4.738631965574439e-05,0.0124528585001826,0.0909704603254795,4,0.472782031358866,0.1397361552325317,0.1924152237004714,0.0001002286815333,source_conflict,low,True,True,False,True,False,True,conflict,1.5374969734693877e-05,False,False,False,active_and_captured,False,False,0.1668688515683021,,correct_prediction,,False,3.3570539951324463,0,test,15,14,0.0749692320823669,0.0068234596401453,47820.13671875,35099.6328125,27752.33984375,37484.52734375
25031706B,1,1,True,5.343885898590088,correct_prediction,,visual,0.7901921573126232,-0.0319057223387063,0.095201637595892,0.4787801063489353,-1.5923060681143412e-05,0.7901921573126232,True,True,False,False,conflict,False,False,False,False,False,False,0.0316479576285928,0.0319057223387063,0.095201637595892,-0.33513837728441603,0.0,0.0,0.4787801063489353,15.128309762282244,0.20671288632439946,0.7932871136756008,1.5923060681143412e-05,5.343885898590088,0.0047545563429594,0.995245397090912,-2.491189479827881,2.852696418762207,0.0362914465367794,0.0043857241980731,-0.1123874336481094,-0.0171857960522174,-3.5874500274658203,6.137558937072754,0.0492318421602249,0.0001498197088949,-1.4537173228745814e-05,0.0968810096383094,adeno_mucinous -> adeno_solid_high,nonadeno_metastatic_low -> nonadeno_hamartoma_high,5.965570835542167e-06,9.579495099387714e-07,nonadeno_hamartoma_low:0.0103 | nonadeno_solid_nests_low:0.0019 | nonadeno_metastatic_low:0.0016 | nonadeno_benign_reactive_low:0.0003 | nonadeno_fibroinflammatory_low:0.0002,nonadeno_spindle_atypia_high:0.0008 | nonadeno_sarcomatoid_high:0.0006 | nonadeno_intercellular_bridges_high:-0.0002 | nonadeno_dense_eosinophilic_cytoplasm_high:-0.0010 | nonadeno_chondroid_matrix_high:-0.0011,nonadeno_hamartoma_low:0.0103 | nonadeno_solid_nests_low:0.0019 | nonadeno_metastatic_low:0.0016 | nonadeno_benign_reactive_low:0.0003 | nonadeno_fibroinflammatory_low:0.0002,nonadeno_spindle_atypia_high:0.0008 | nonadeno_sarcomatoid_high:0.0006 | nonadeno_intercellular_bridges_high:-0.0002 | nonadeno_dense_eosinophilic_cytoplasm_high:-0.0010 | nonadeno_chondroid_matrix_high:-0.0011,NonAdenocarcinoma,NonAdenocarcinoma,5.343885898590088,1,NonAdenocarcinoma,5.343885898590088,0,Adenocarcinoma,0.0319057223387063,1,NonAdenocarcinoma,0.095201637595892,9.725008964538574,1,NonAdenocarcinoma,9.725008964538574,-0.0001643568821236,0.0,Adenocarcinoma,0.4787801063489353,1.5923060681143412e-05,0.0316479576285928,0.095201637595892,4,0.6059033893442147,0.0526581017697205,0.1571234610503355,2.6279867320724786e-05,source_conflict,low,True,True,False,True,False,True,conflict,5.965570835542167e-06,False,False,False,active_and_captured,False,False,0.200300762794331,,correct_prediction,,False,5.343885898590088,0,test,15,2,0.064685083925724,0.0069414875470101,50881.83984375,27504.3203125,35700.92578125,24276.505859375
25032179B3,1,1,True,7.3711256980896,correct_prediction,,visual,0.8922972112351387,0.0520614185370504,-0.0362554118037223,0.7318366748738183,1.791935009272373e-05,0.8922972112351387,True,True,False,False,conflict,False,False,False,False,False,False,0.007903003366664,0.0520614185370504,0.0362554118037223,-0.696396925449131,0.0,0.0,0.7318366748738183,92.60234886914135,0.17374485099063547,0.8262551490093646,1.791935009272373e-05,7.3711256980896,0.0006287639262154,0.9993712306022644,-2.106411457061768,5.264714241027832,0.0031485459767282,0.0552099645137786,0.1012840569019317,0.0650286450982093,-6.461371421813965,8.40373706817627,0.0492318421602249,-1.924647403939161e-05,0.0001657159882597,0.0968810096383094,adeno_lepidic -> adeno_solid_high,nonadeno_hamartoma_low -> nonadeno_spindle_atypia_high,5.797982112198952e-07,8.661680112709291e-06,nonadeno_hamartoma_low:0.0115 | nonadeno_fibroinflammatory_low:0.0089 | nonadeno_benign_reactive_low:0.0067 | nonadeno_inflammatory_low:0.0055 | nonadeno_sarcomatoid_low:0.0049,nonadeno_intercellular_bridges_high:0.0116 | nonadeno_fibrosis_inflammation_high:0.0110 | nonadeno_inflammatory_high:0.0086 | nonadeno_spindle_atypia_high:0.0081 | nonadeno_keratinization_high:0.0073,nonadeno_hamartoma_low:0.0115 | nonadeno_fibroinflammatory_low:0.0089 | nonadeno_benign_reactive_low:0.0067 | nonadeno_inflammatory_low:0.0055 | nonadeno_sarcomatoid_low:0.0049,nonadeno_intercellular_bridges_high:0.0116 | nonadeno_fibrosis_inflammation_high:0.0110 | nonadeno_inflammatory_high:0.0086 | nonadeno_spindle_atypia_high:0.0081 | nonadeno_keratinization_high:0.0073,NonAdenocarcinoma,NonAdenocarcinoma,7.3711256980896,1,NonAdenocarcinoma,7.3711256980896,1,NonAdenocarcinoma,0.0520614185370504,0,Adenocarcinoma,0.0362554118037223,14.865108489990234,1,NonAdenocarcinoma,14.865108489990234,0.000184962462299,1.0,NonAdenocarcinoma,0.7318366748738183,1.791935009272373e-05,0.007903003366664,0.0520614185370504,4,0.8201714245646838,0.0634762648121795,0.0442046756541968,2.184829848495959e-05,source_conflict,medium,True,True,True,False,False,True,conflict,8.661680112709291e-06,False,False,False,active_and_captured,False,False,0.1649940523908713,,correct_prediction,,False,7.3711256980896,0,test,15,0,0.0924935340881347,0.0967082008719444,38658.9921875,35625.12890625,32905.97265625,24404.298828125
